   7.8125002e-01   1.0114228e-01
   1.5625000e+00   2.6800150e-01
   2.3437501e+00   3.8705654e-01
   3.1250001e+00   4.6959783e-01
   3.9062501e+00   5.5353028e-01
   4.6875001e+00   6.4572982e-01
   5.4687501e+00   7.3757296e-01
   6.2500001e+00   8.9036408e-01
   7.0312502e+00   1.1153637e+00
   7.8125002e+00   1.4022730e+00
   8.5937502e+00   1.7262119e+00
   9.3750002e+00   2.0079034e+00
   1.0156250e+01   2.2196504e+00
   1.0937500e+01   2.3843455e+00
   1.1718750e+01   2.5278888e+00
   1.2500000e+01   2.6209883e+00
   1.3281250e+01   2.5556613e+00
   1.4062500e+01   2.3226659e+00
   1.4843750e+01   2.0465420e+00
   1.5625000e+01   1.8747924e+00
   1.6406250e+01   1.8546907e+00
   1.7187500e+01   1.9568233e+00
   1.7968750e+01   2.0524692e+00
   1.8750000e+01   2.1123634e+00
   1.9531250e+01   2.1325212e+00
