   7.8125002e-01   1.0000000e+00
   1.5625000e+00   1.0000000e+00
   2.3437501e+00   6.3439617e-01
   3.1250001e+00   4.7630804e-01
   3.9062501e+00   5.7257126e-01
   4.6875001e+00   6.3635810e-01
   5.4687501e+00   7.2873678e-01
   6.2500001e+00   8.2314457e-01
   7.0312502e+00   9.2524561e-01
   7.8125002e+00   1.0010016e+00
   8.5937502e+00   1.0734407e+00
   9.3750002e+00   1.1248417e+00
   1.0156250e+01   1.1781781e+00
   1.0937500e+01   1.2061546e+00
   1.1718750e+01   1.2303146e+00
   1.2500000e+01   1.2238478e+00
   1.3281250e+01   1.2152596e+00
   1.4062500e+01   1.1572582e+00
   1.4843750e+01   1.0878225e+00
   1.5625000e+01   1.0158859e+00
   1.6406250e+01   9.7206937e-01
   1.7187500e+01   9.3841691e-01
   1.7968750e+01   9.0074577e-01
   1.8750000e+01   8.8235116e-01
   1.9531250e+01   9.0974554e-01
