   7.8125002e-01   1.9802373e-01
   1.5625000e+00   2.4870451e-01
   2.3437501e+00   3.0077615e-01
   3.1250001e+00   4.0752845e-01
   3.9062501e+00   5.6576744e-01
   4.6875001e+00   7.5420586e-01
   5.4687501e+00   9.0010268e-01
   6.2500001e+00   1.0255354e+00
   7.0312502e+00   1.1495658e+00
   7.8125002e+00   1.3043650e+00
   8.5937502e+00   1.4502454e+00
   9.3750002e+00   1.5062841e+00
   1.0156250e+01   1.5135586e+00
   1.0937500e+01   1.4816339e+00
   1.1718750e+01   1.5405167e+00
   1.2500000e+01   1.5526910e+00
   1.3281250e+01   1.5701658e+00
   1.4062500e+01   1.5441303e+00
   1.4843750e+01   1.5795300e+00
   1.5625000e+01   1.6296682e+00
   1.6406250e+01   1.7097095e+00
   1.7187500e+01   1.7918435e+00
   1.7968750e+01   1.8340684e+00
   1.8750000e+01   1.8001408e+00
   1.9531250e+01   1.6865778e+00
