   7.8125002e-01   3.7477793e-01
   1.5625000e+00   4.1549131e-01
   2.3437501e+00   4.8061206e-01
   3.1250001e+00   5.6553035e-01
   3.9062501e+00   6.5063646e-01
   4.6875001e+00   7.3303805e-01
   5.4687501e+00   8.2480471e-01
   6.2500001e+00   8.9760355e-01
   7.0312502e+00   1.0127354e+00
   7.8125002e+00   1.1216974e+00
   8.5937502e+00   1.2322209e+00
   9.3750002e+00   1.2988570e+00
   1.0156250e+01   1.3708724e+00
   1.0937500e+01   1.4371758e+00
   1.1718750e+01   1.4917091e+00
   1.2500000e+01   1.5076388e+00
   1.3281250e+01   1.4586710e+00
   1.4062500e+01   1.3583702e+00
   1.4843750e+01   1.2183562e+00
   1.5625000e+01   1.1503537e+00
   1.6406250e+01   1.1289346e+00
   1.7187500e+01   1.1873164e+00
   1.7968750e+01   1.2322042e+00
   1.8750000e+01   1.2326705e+00
   1.9531250e+01   1.1833188e+00
