   7.8125002e-01   3.5645999e-01
   1.5625000e+00   4.5420609e-01
   2.3437501e+00   5.7229076e-01
   3.1250001e+00   7.0690923e-01
   3.9062501e+00   8.4791028e-01
   4.6875001e+00   9.8480185e-01
   5.4687501e+00   1.1083182e+00
   6.2500001e+00   1.2169604e+00
   7.0312502e+00   1.3113204e+00
   7.8125002e+00   1.4056692e+00
   8.5937502e+00   1.4753500e+00
   9.3750002e+00   1.5385978e+00
   1.0156250e+01   1.6088818e+00
   1.0937500e+01   1.6958309e+00
   1.1718750e+01   1.7798221e+00
   1.2500000e+01   1.8784995e+00
   1.3281250e+01   1.9113455e+00
   1.4062500e+01   1.9321160e+00
   1.4843750e+01   1.9710480e+00
   1.5625000e+01   2.0263061e+00
   1.6406250e+01   1.9537638e+00
   1.7187500e+01   1.7685636e+00
   1.7968750e+01   1.5754023e+00
   1.8750000e+01   1.4928065e+00
   1.9531250e+01   1.4372497e+00
