   7.8125002e-01   8.9533392e-02
   1.5625000e+00   1.7075531e-01
   2.3437501e+00   2.7338733e-01
   3.1250001e+00   3.9182720e-01
   3.9062501e+00   5.2390040e-01
   4.6875001e+00   6.3306664e-01
   5.4687501e+00   7.5765302e-01
   6.2500001e+00   9.2425155e-01
   7.0312502e+00   1.2052184e+00
   7.8125002e+00   1.5264001e+00
   8.5937502e+00   1.8115171e+00
   9.3750002e+00   2.0206962e+00
   1.0156250e+01   2.1813912e+00
   1.0937500e+01   2.3392446e+00
   1.1718750e+01   2.4789083e+00
   1.2500000e+01   2.5167178e+00
   1.3281250e+01   2.4318193e+00
   1.4062500e+01   2.2767923e+00
   1.4843750e+01   2.1186980e+00
   1.5625000e+01   2.0672372e+00
   1.6406250e+01   2.0297843e+00
   1.7187500e+01   1.9996690e+00
   1.7968750e+01   1.9647281e+00
   1.8750000e+01   1.8692552e+00
   1.9531250e+01   1.7364273e+00
