   7.8125002e-01   2.1391341e-01
   1.5625000e+00   2.8246271e-01
   2.3437501e+00   3.4179614e-01
   3.1250001e+00   4.0524918e-01
   3.9062501e+00   4.6078736e-01
   4.6875001e+00   5.3245522e-01
   5.4687501e+00   6.0098076e-01
   6.2500001e+00   6.6583603e-01
   7.0312502e+00   6.9547205e-01
   7.8125002e+00   7.5975035e-01
   8.5937502e+00   1.0674414e+00
   9.3750002e+00   1.6299010e+00
   1.0156250e+01   2.2322052e+00
   1.0937500e+01   2.6684321e+00
   1.1718750e+01   2.9346200e+00
   1.2500000e+01   3.2891466e+00
   1.3281250e+01   3.6713081e+00
   1.4062500e+01   3.9342488e+00
   1.4843750e+01   3.7000425e+00
   1.5625000e+01   3.1303269e+00
   1.6406250e+01   2.4880597e+00
   1.7187500e+01   2.2269181e+00
   1.7968750e+01   2.1191194e+00
   1.8750000e+01   1.9161503e+00
   1.9531250e+01   1.6105248e+00
