   7.8125002e-01   1.1596892e-01
   1.5625000e+00   2.0073281e-01
   2.3437501e+00   2.7924206e-01
   3.1250001e+00   4.1840426e-01
   3.9062501e+00   6.2639258e-01
   4.6875001e+00   9.1105127e-01
   5.4687501e+00   1.1882520e+00
   6.2500001e+00   1.4640870e+00
   7.0312502e+00   1.6909959e+00
   7.8125002e+00   1.9064156e+00
   8.5937502e+00   2.0846936e+00
   9.3750002e+00   2.1853739e+00
   1.0156250e+01   2.1670149e+00
   1.0937500e+01   2.0366382e+00
   1.1718750e+01   1.9141529e+00
   1.2500000e+01   1.8293252e+00
   1.3281250e+01   1.8132710e+00
   1.4062500e+01   1.8106829e+00
   1.4843750e+01   1.9034982e+00
   1.5625000e+01   2.0236085e+00
   1.6406250e+01   2.1788447e+00
   1.7187500e+01   2.3206773e+00
   1.7968750e+01   2.4185733e+00
   1.8750000e+01   2.4771934e+00
   1.9531250e+01   2.5052499e+00
