   7.8125002e-01   3.5561276e-01
   1.5625000e+00   4.7702212e-01
   2.3437501e+00   5.8884816e-01
   3.1250001e+00   6.9319246e-01
   3.9062501e+00   7.7431346e-01
   4.6875001e+00   8.8140516e-01
   5.4687501e+00   1.0386055e+00
   6.2500001e+00   1.2123022e+00
   7.0312502e+00   1.3774098e+00
   7.8125002e+00   1.4732908e+00
   8.5937502e+00   1.5778523e+00
   9.3750002e+00   1.6931177e+00
   1.0156250e+01   1.7977081e+00
   1.0937500e+01   1.8439830e+00
   1.1718750e+01   1.7288779e+00
   1.2500000e+01   1.5271589e+00
   1.3281250e+01   1.3043109e+00
   1.4062500e+01   1.1759947e+00
   1.4843750e+01   1.0800516e+00
   1.5625000e+01   1.0127056e+00
   1.6406250e+01   9.9762024e-01
   1.7187500e+01   1.0013379e+00
   1.7968750e+01   1.0037687e+00
   1.8750000e+01   1.0146617e+00
   1.9531250e+01   1.0126573e+00
