   7.8125002e-01   1.5369982e-01
   1.5625000e+00   1.9764378e-01
   2.3437501e+00   2.7280661e-01
   3.1250001e+00   3.9588217e-01
   3.9062501e+00   6.1006436e-01
   4.6875001e+00   8.4611001e-01
   5.4687501e+00   1.2125607e+00
   6.2500001e+00   1.6909471e+00
   7.0312502e+00   2.2781112e+00
   7.8125002e+00   2.7978558e+00
   8.5937502e+00   3.1946712e+00
   9.3750002e+00   3.4286372e+00
   1.0156250e+01   3.5056533e+00
   1.0937500e+01   3.4324657e+00
   1.1718750e+01   3.1384115e+00
   1.2500000e+01   2.5943789e+00
   1.3281250e+01   1.7726585e+00
   1.4062500e+01   1.0872765e+00
   1.4843750e+01   8.0007081e-01
   1.5625000e+01   8.0994641e-01
   1.6406250e+01   8.2834668e-01
   1.7187500e+01   7.9811046e-01
   1.7968750e+01   7.2814361e-01
   1.8750000e+01   6.7524687e-01
   1.9531250e+01   6.0433090e-01
