   7.8125002e-01   6.9099510e-02
   1.5625000e+00   3.2519345e-01
   2.3437501e+00   6.1078403e-01
   3.1250001e+00   9.1804304e-01
   3.9062501e+00   1.1454774e+00
   4.6875001e+00   1.3835560e+00
   5.4687501e+00   1.6564584e+00
   6.2500001e+00   1.9123881e+00
   7.0312502e+00   2.0851498e+00
   7.8125002e+00   2.0680612e+00
   8.5937502e+00   1.9419864e+00
   9.3750002e+00   1.7757881e+00
   1.0156250e+01   1.6622620e+00
   1.0937500e+01   1.4031334e+00
   1.1718750e+01   1.2047300e+00
   1.2500000e+01   1.0986961e+00
   1.3281250e+01   1.2028984e+00
   1.4062500e+01   1.3165945e+00
   1.4843750e+01   1.4275424e+00
   1.5625000e+01   1.5240432e+00
   1.6406250e+01   1.5834273e+00
   1.7187500e+01   1.5489865e+00
   1.7968750e+01   1.4075670e+00
   1.8750000e+01   1.1918012e+00
   1.9531250e+01   8.9874861e-01
