   7.8125002e-01   6.5672299e-02
   1.5625000e+00   1.7207400e-01
   2.3437501e+00   3.7642433e-01
   3.1250001e+00   8.0671033e-01
   3.9062501e+00   1.3354404e+00
   4.6875001e+00   1.8679068e+00
   5.4687501e+00   2.2605058e+00
   6.2500001e+00   2.5999149e+00
   7.0312502e+00   2.9497395e+00
   7.8125002e+00   3.2716750e+00
   8.5937502e+00   3.3896514e+00
   9.3750002e+00   2.8994514e+00
   1.0156250e+01   2.0095717e+00
   1.0937500e+01   1.0056838e+00
   1.1718750e+01   5.9643749e-01
   1.2500000e+01   4.6631241e-01
   1.3281250e+01   4.8968782e-01
   1.4062500e+01   5.7285932e-01
   1.4843750e+01   6.8487180e-01
   1.5625000e+01   8.2045717e-01
   1.6406250e+01   9.3335847e-01
   1.7187500e+01   1.0052429e+00
   1.7968750e+01   1.0086281e+00
   1.8750000e+01   9.2747128e-01
   1.9531250e+01   7.3497294e-01
