   7.8125002e-01   6.7760212e-01
   1.5625000e+00   7.6850154e-01
   2.3437501e+00   8.8926226e-01
   3.1250001e+00   1.0549760e+00
   3.9062501e+00   1.2238366e+00
   4.6875001e+00   1.3701868e+00
   5.4687501e+00   1.4124388e+00
   6.2500001e+00   1.3722541e+00
   7.0312502e+00   1.3164619e+00
   7.8125002e+00   1.2578118e+00
   8.5937502e+00   1.2340468e+00
   9.3750002e+00   1.1879793e+00
   1.0156250e+01   1.2304807e+00
   1.0937500e+01   1.2475478e+00
   1.1718750e+01   1.2153929e+00
   1.2500000e+01   1.1367186e+00
   1.3281250e+01   9.9677102e-01
   1.4062500e+01   8.9740223e-01
   1.4843750e+01   8.2627995e-01
   1.5625000e+01   8.1743480e-01
   1.6406250e+01   8.3296312e-01
   1.7187500e+01   8.6589204e-01
   1.7968750e+01   9.0172608e-01
   1.8750000e+01   9.1692896e-01
   1.9531250e+01   8.6459452e-01
