   7.8125002e-01   1.4965530e-01
   1.5625000e+00   1.9466550e-01
   2.3437501e+00   2.5822663e-01
   3.1250001e+00   3.5512564e-01
   3.9062501e+00   4.7608328e-01
   4.6875001e+00   6.4072179e-01
   5.4687501e+00   8.8423557e-01
   6.2500001e+00   1.2095984e+00
   7.0312502e+00   1.5722918e+00
   7.8125002e+00   1.9588897e+00
   8.5937502e+00   2.2854929e+00
   9.3750002e+00   2.5415936e+00
   1.0156250e+01   2.6772228e+00
   1.0937500e+01   2.7125947e+00
   1.1718750e+01   2.6525296e+00
   1.2500000e+01   2.5124051e+00
   1.3281250e+01   2.3473528e+00
   1.4062500e+01   2.0378288e+00
   1.4843750e+01   1.7394625e+00
   1.5625000e+01   1.4933564e+00
   1.6406250e+01   1.4122140e+00
   1.7187500e+01   1.3104682e+00
   1.7968750e+01   1.1604105e+00
   1.8750000e+01   1.0072976e+00
   1.9531250e+01   8.0170566e-01
