   7.8125002e-01   1.4567167e-01
   1.5625000e+00   4.0618510e-01
   2.3437501e+00   7.3481908e-01
   3.1250001e+00   1.0417922e+00
   3.9062501e+00   1.2746717e+00
   4.6875001e+00   1.4415340e+00
   5.4687501e+00   1.6076179e+00
   6.2500001e+00   1.7489358e+00
   7.0312502e+00   1.8728991e+00
   7.8125002e+00   1.9181281e+00
   8.5937502e+00   1.8848710e+00
   9.3750002e+00   1.7378991e+00
   1.0156250e+01   1.6076859e+00
   1.0937500e+01   1.4233130e+00
   1.1718750e+01   1.2940749e+00
   1.2500000e+01   1.0848568e+00
   1.3281250e+01   9.6389483e-01
   1.4062500e+01   7.8477162e-01
   1.4843750e+01   7.1377914e-01
   1.5625000e+01   7.0620425e-01
   1.6406250e+01   6.8834655e-01
   1.7187500e+01   5.9507269e-01
   1.7968750e+01   7.4824023e-01
   1.8750000e+01   6.3878104e-01
   1.9531250e+01   6.9931459e-01
