#  7     1
G13   0.00043 0.9  P
#  12978 136
G05   0.00038 0.9  P
G06   0.00108 0.9  P
G07   0.00027 0.9  P
G08   0.00214 0.9  P
G09   0.00081 0.9  P
G12   0.00169 0.9  P
G13   0.00158 0.9  P
#  13137 137
G03   0.00262 0.9  P
G05   0.00062 0.9  P
G06   0.01930 0.9  P
G07   0.00494 0.9  P
G09   0.00403 0.9  P
G10   0.00029 0.9  P
G12   0.00534 0.9  P
G13   0.01299 0.9  P
G14   0.00503 0.9  P
#  13139 138
G01   0.00196 0.9  P
G02   0.00913 0.9  P
G03   0.00418 0.9  P
G05   0.00332 0.9  P
G06   0.00652 0.9  P
G07   0.00563 0.9  P
G08   0.01830 0.9  P
G09   0.00844 0.9  P
G10   0.00081 0.9  P
G13   0.00695 0.9  P
G16   0.00487 0.9  P
#  13157 139
G01   0.00307 0.9  P
G03   0.00691 0.9  P
G06   0.00768 0.9  P
G07   0.01322 0.9  P
G09   0.01501 0.9  P
#  13165 140
G01   0.00020 0.9  P
G02   0.02443 0.9  P
G03   0.00991 0.9  P
G04   0.01611 0.9  P
G07   0.02021 0.9  P
G08   0.01257 0.9  P
G10   0.00026 0.9  P
#  13695 141
G01   0.00112 0.9  P
G03   0.00067 0.9  P
G04   0.01796 0.9  P
G05   0.01762 0.9  P
G06   0.01222 0.9  P
G07   0.00015 0.9  P
G09   0.00251 0.9  P
G12   0.00095 0.9  P
G13   0.00170 0.9  P
G14   0.00437 0.9  P
G16   0.00356 0.9  P
#  13783 142
G01   0.00301 0.9  P
G02   0.01782 0.9  P
G03   0.00182 0.9  P
G05   0.00080 0.9  P
G06   0.00457 0.9  P
G09   0.00729 0.9  P
G13   0.00604 0.9  P
G14   0.01099 0.9  P
G16   0.00929 0.9  P
#  13857 143
G03   0.00359 0.9  P
G07   0.00252 0.9  P
G08   0.00042 0.9  P
G09   0.00813 0.9  P
G12   0.00521 0.9  P
G13   0.00820 0.9  P
#  13934 144
G09   0.01082 0.9  P
G13   0.00417 0.9  P
G16   0.00174 0.9  P
#  14022 145
G01   0.00011 0.9  P
G02   0.02209 0.9  P
G03   0.00139 0.9  P
G06   0.00101 0.9  P
G09   0.00059 0.9  P
G10   0.00236 0.9  P
G12   0.00024 0.9  P
G13   0.00598 0.9  P
G14   0.00537 0.9  P
#  14048 146
G01   0.00033 0.9  P
G02   0.01656 0.9  P
G03   0.00083 0.9  P
G04   0.00035 0.9  P
G05   0.00144 0.9  P
G06   0.00437 0.9  P
G08   0.03089 0.9  P
G12   0.00255 0.9  P
G13   0.02015 0.9  P
#  14096 147
G01   0.00243 0.9  P
G06   0.00023 0.9  P
G07   0.00943 0.9  P
G08   0.01451 0.9  P
G09   0.00078 0.9  P
#  14126 148
G08   0.00440 0.7  P
G09   0.01550 0.9  P
G16   0.01428 0.9  P
#  14128 149
G03   0.00129 0.9  P
G06   0.00053 0.9  P
G07   0.00137 0.9  P
G09   0.00146 0.9  P
G10   0.01581 0.9  P
G12   0.00112 0.9  P
#  14158 150
G04   0.00157 0.9  P
G05   0.00913 1.0  P
G06   0.02398 0.9  P
G07   0.00567 0.9  P
G08   0.05165 0.9  P
G10   0.00614 0.9  P
G13   0.00107 0.9  P
G16   0.00066 0.9  P
#  14180 151
G01   0.00020 0.9  P
G03   0.00225 0.9  P
G05   0.00236 0.9  P
G06   0.01114 0.9  P
G07   0.00411 0.9  P
G09   0.00542 0.9  P
G13   0.00009 0.9  P
G14   0.00050 0.9  P
#  14287 152
G08   0.04248 0.9  P
G12   0.00034 0.9  P
G13   0.00180 0.9  P
G14   0.00035 0.9  P
#  14379 153
G06   0.00135 0.9  P
G07   0.00049 0.9  P
G08   0.01061 0.9  P
G09   0.01741 0.9  P
#  14535 154
G12   0.00045 0.9  P
G13   0.00411 0.9  P
G16   0.00160 0.9  P
#  14700 155
G07   0.01728 0.9  P
G08   0.03924 0.9  P
G10   0.00038 0.9  P
#  14737 156
G01   0.00151 0.9  P
G03   0.00051 0.9  P
G04   0.00080 0.9  P
G05   0.00037 0.9  P
G06   0.00050 0.9  P
G07   0.00038 0.9  P
G09   0.00038 0.9  P
G10   0.00001 0.9  P
G12   0.00030 0.9  P
G13   0.01289 0.9  P
G14   0.00233 0.9  P
#  14794 157
G01   0.00085 0.9  P
G03   0.00062 0.9  P
G05   0.00105 0.9  P
G06   0.00075 0.9  P
G08   0.00146 0.9  P
G09   0.00134 0.9  P
G10   0.00133 0.9  P
G12   0.00731 0.9  P
G13   0.01449 0.9  P
G14   0.00039 0.9  P
#  15125 158
G01   0.00017 0.9  P
G03   0.00218 0.9  P
G04   0.00164 0.9  P
G05   0.00078 0.9  P
G06   0.01893 0.9  P
G07   0.00628 0.9  P
G09   0.00155 0.9  P
G12   0.00196 0.9  P
G13   0.00463 0.9  P
G14   0.00449 0.9  P
G16   0.00180 0.9  P
#  15185 159
G03   0.01826 0.9  P
G04   0.00038 0.9  P
G06   0.02226 0.9  P
#  15499 160
G03   0.00209 0.9  P
G05   0.00016 0.9  P
G06   0.00063 0.9  P
G07   0.01125 0.9  P
G08   0.00161 0.9  P
G09   0.00623 0.9  P
#  15565 161
G01   0.00147 0.9  P
G05   0.00033 0.9  P
G06   0.00899 0.9  P
G07   0.01156 0.9  P
G08   0.00138 0.9  P
#  15577 162
G02   0.01078 0.9  P
G03   0.01725 0.9  P
G08   0.01413 0.9  P
G09   0.00057 0.9  P
G10   0.00015 0.9  P
G12   0.00767 0.9  P
G13   0.00027 0.9  P
#  15669 163
G02   0.00194 0.9  P
G03   0.00458 0.9  P
G06   0.00622 0.9  P
G07   0.01114 0.9  P
G09   0.00002 0.9  P
G10   0.01034 0.9  P
G12   0.00028 0.9  P
G13   0.00056 0.9  P
G14   0.00692 0.9  P
#  15775 164
G03   0.00862 0.9  P
G06   0.00036 0.9  P
G07   0.00101 0.9  P
G08   0.01728 0.9  P
G09   0.01952 0.9  P
G12   0.00224 0.9  P
G13   0.01454 0.9  P
#  15807 165
G03   0.00088 0.9  P
G06   0.00946 0.9  P
G10   0.00145 0.9  P
G12   0.00001 0.9  P
G13   0.01284 0.9  P
G14   0.00120 0.9  P
#  15871 166
G01   0.00678 0.9  P
G02   0.00170 0.9  P
G03   0.00516 0.9  P
G05   0.00657 0.9  P
G06   0.00656 0.9  P
G07   0.00479 0.9  P
G09   0.01251 0.9  P
G10   0.00328 0.9  P
G13   0.00362 0.9  P
G14   0.00510 0.9  P
G16   0.00053 0.9  P
#  15878 167
G06   0.02063 0.9  P
G09   0.01667 0.9  P
G10   0.01554 0.9  P
#  16512 168
G05   0.00156 0.9  P
G06   0.01728 0.9  P
G07   0.00286 0.9  P
G08   0.01073 0.9  P
G09   0.00070 0.9  P
G12   0.00031 0.9  P
G13   0.00125 0.9  P
G14   0.00216 0.9  P
#  16560 169
G01   0.00077 0.9  P
G06   0.00118 0.9  P
G07   0.00721 0.9  P
G09   0.01654 0.9  P
G12   0.00965 0.9  P
#  16605 170
G12   0.00094 0.9  P
G13   0.00794 0.9  P
G16   0.00703 0.9  P
#  16643 171
G10   0.00584 0.9  P
G13   0.00811 0.9  P
G14   0.00238 0.9  P
#  16800 172
G02   0.00724 0.9  P
G06   0.00038 0.9  P
G07   0.00083 0.9  P
G08   0.00095 0.9  P
G09   0.01218 0.9  P
G10   0.01063 0.9  P
G12   0.00430 0.9  P
G13   0.00898 0.9  P
G14   0.00211 0.9  P
G16   0.01332 0.9  P
#  16821 173
G04   0.01865 0.9  P
G05   0.01224 0.9  P
G06   0.01615 0.9  P
G07   0.01873 0.9  P
G08   0.00910 0.9  P
G10   0.00351 0.9  P
G13   0.00060 0.9  P
G16   0.00830 0.9  P
#  16822 174
G05   0.00962 0.9  P
G06   0.01449 0.9  P
G08   0.02378 0.9  P
G09   0.02558 0.9  P
G10   0.00417 0.9  P
G12   0.00199 0.9  P
G13   0.00501 0.9  P
#  16927 175
G03   0.00981 0.9  P
G05   0.00497 0.9  P
G06   0.00185 0.9  P
G07   0.00690 0.9  P
G08   0.00101 0.9  P
G09   0.00395 0.9  P
G12   0.00060 0.9  P
G13   0.00141 0.9  P
#  16957 176
G01   0.00433 0.9  P
G02   0.01294 0.9  P
G03   0.00003 0.9  P
G04   0.00604 0.9  P
G07   0.00187 0.9  P
G09   0.00382 0.9  P
G10   0.00235 0.9  P
G12   0.00651 0.9  P
G13   0.00532 0.9  P
G14   0.00030 0.9  P
#  17092 177
G07   0.01710 0.9  P
G13   0.00104 0.9  P
G14   0.00925 0.9  P
G16   0.00480 0.9  P
#  17202 178
G01   0.00101 0.9  P
G03   0.00315 0.9  P
G05   0.00812 0.9  P
G07   0.01402 0.9  P
G10   0.00165 0.9  P
G12   0.00303 0.9  P
G13   0.01841 0.9  P
#  17219 179
G02   0.00476 0.9  P
G03   0.00490 0.9  P
G04   0.00767 0.9  P
G05   0.01003 0.9  P
G06   0.01272 0.9  P
G07   0.00781 0.9  P
G08   0.03093 0.9  P
G09   0.01032 0.9  P
G10   0.00708 0.9  P
G13   0.00674 0.9  P
G16   0.01038 0.9  P
#  17321 180
G03   0.00003 0.9  P
G04   0.01486 0.9  P
G05   0.00397 0.9  P
G06   0.01853 0.9  P
G09   0.00147 0.9  P
G12   0.00759 0.9  P
#  17340 181
G02   0.00675 0.9  P
G03   0.00090 0.9  P
G04   0.00190 0.9  P
G06   0.00725 0.9  P
G09   0.00037 0.9  P
G12   0.00304 0.9  P
G13   0.00694 0.9  P
G14   0.00025 0.9  P
G16   0.00435 0.7  P
#  17570 182
G03   0.00039 0.9  P
G05   0.00181 0.9  P
G06   0.00146 0.9  P
G09   0.02271 0.9  P
G13   0.00357 0.9  P
G14   0.00253 0.9  P
G16   0.00064 0.9  P
#  17669 183
G07   0.01422 0.9  P
G09   0.02550 0.9  P
G10   0.00064 0.9  P
G13   0.00173 0.9  P
G16   0.00040 0.9  P
#  17746 184
G03   0.00073 0.9  P
G04   0.01838 0.9  P
G09   0.00890 0.9  P
G12   0.00876 0.9  P
#  17775 185
G04   0.01173 0.9  P
G06   0.01788 0.9  P
G12   0.00254 0.9  P
G13   0.01809 0.9  P
#  17799 186
G03   0.00089 0.9  P
G04   0.01458 0.9  P
G06   0.01015 0.9  P
G07   0.00083 0.9  P
G09   0.00101 0.9  P
G10   0.00079 0.9  P
G12   0.00479 0.9  P
G13   0.00689 0.9  P
#  17955 187
G03   0.01939 0.9  P
G04   0.00106 0.9  P
G05   0.00237 0.9  P
G06   0.00503 0.9  P
G07   0.00822 0.9  P
G08   0.04637 0.9  P
G12   0.00045 0.9  P
G13   0.00047 0.9  P
G14   0.00020 0.9  P
#  17992 188
G05   0.00007 0.9  P
G06   0.00009 0.9  P
G07   0.00045 0.9  P
G09   0.00124 0.9  P
G10   0.00214 0.9  P
G12   0.00091 0.9  P
G13   0.00353 0.9  P
G14   0.00196 0.9  P
#  18158 189
G01   0.00164 0.9  P
G02   0.01572 0.9  P
G03   0.00052 0.9  P
G04   0.00080 0.9  P
G06   0.00069 0.9  P
G07   0.00093 0.9  P
G09   0.00192 0.9  P
G10   0.00006 0.9  P
G12   0.00969 0.9  P
G13   0.00315 0.9  P
G14   0.00225 0.9  P
#  18249 190
G01   0.00067 0.9  P
G03   0.00593 0.9  P
G04   0.00383 0.9  P
G05   0.00196 0.9  P
G09   0.00053 0.9  P
G10   0.00110 0.9  P
G12   0.00716 0.9  P
#  18259 191
G01   0.00150 0.9  P
G03   0.01728 0.9  P
G04   0.02048 0.9  P
G05   0.01357 0.9  P
G08   0.00772 0.9  P
G09   0.00010 0.9  P
G12   0.02207 0.9  P
G13   0.01657 0.9  P
#  18278 192
G01   0.00003 0.9  P
G05   0.00987 0.9  P
G08   0.00489 0.9  P
G09   0.00018 0.9  P
#  18306 193
G01   0.00074 0.9  P
G03   0.00044 0.9  P
G06   0.00052 0.9  P
G07   0.00964 0.9  P
G09   0.00265 0.9  P
#  18533 194
G03   0.00675 0.9  P
G04   0.00090 0.9  P
G06   0.00093 0.9  P
G07   0.00031 0.9  P
G08   0.00087 0.9  P
G09   0.01577 0.9  P
G12   0.01421 0.9  P
G13   0.00078 0.9  P
#  18549 195
G01   0.00424 0.9  P
G02   0.01998 0.9  P
G03   0.01034 0.9  P
G08   0.00482 0.9  P
G09   0.00288 0.9  P
G12   0.00079 0.9  P
G13   0.00085 0.9  P
G14   0.00052 0.9  P
#  18608 196
G01   0.00115 0.9  P
G03   0.01193 0.9  P
G04   0.00009 0.9  P
G05   0.00749 0.9  P
G07   0.00960 0.9  P
G08   0.01226 0.9  P
#  18688 197
G01   0.00597 0.9  P
G02   0.01194 0.9  P
G03   0.01207 0.9  P
G06   0.00590 0.9  P
G07   0.00180 0.9  P
G09   0.00686 0.9  P
G10   0.00262 0.9  P
G12   0.00391 0.9  P
G13   0.00663 0.9  P
G14   0.00194 0.9  P
#  18823 198
G01   0.00776 0.9  P
G09   0.00968 0.9  P
G10   0.00290 0.9  P
G12   0.00430 0.9  P
G13   0.00664 0.9  P
G14   0.00632 0.9  P
#  18845 199
G01   0.00010 0.9  P
G03   0.00047 0.9  P
G05   0.00068 0.9  P
G06   0.00015 0.9  P
G07   0.00055 0.9  P
G09   0.00036 0.9  P
G10   0.00442 0.9  P
#  18922 200
G03   0.00709 0.9  P
G06   0.01488 0.9  P
G08   0.00397 0.7  P
G12   0.00063 0.9  P
#  19049 201
G01   0.00009 0.9  P
G02   0.00420 0.9  P
G03   0.00069 0.9  P
G04   0.01771 0.9  P
G07   0.00006 0.9  P
G10   0.00102 0.9  P
G12   0.00859 0.9  P
G13   0.00046 0.9  P
#  19189 202
G10   0.00803 0.9  P
G12   0.00007 0.9  P
G13   0.00668 0.9  P
G14   0.00101 0.9  P
#  19418 203
G03   0.00067 0.9  P
G06   0.00210 0.9  P
G08   0.00087 0.9  P
#  19619 204
G06   0.01457 0.9  P
G07   0.00506 0.9  P
G08   0.02642 0.9  P
G09   0.00109 0.9  P
G12   0.00074 0.9  P
G13   0.00059 0.9  P
G14   0.00017 0.9  P
G16   0.00775 0.9  P
#  19644 205
G03   0.00964 0.9  P
G07   0.00392 0.9  P
G08   0.00180 0.9  P
G12   0.00021 0.9  P
#  19748 206
G01   0.00317 0.9  P
G02   0.02252 0.9  P
G03   0.01149 0.9  P
G09   0.00145 0.9  P
G10   0.00138 0.9  P
G12   0.00112 0.9  P
G13   0.00017 0.9  P
G14   0.01319 0.9  P
#  19870 207
G01   0.00200 0.9  P
G03   0.00429 0.9  P
G04   0.00142 0.9  P
G06   0.00518 0.9  P
G07   0.00552 0.9  P
G08   0.00196 0.9  P
#  20575 208
G03   0.00072 0.9  P
G09   0.00548 0.9  P
G12   0.00068 0.9  P
G13   0.01960 0.9  P
G14   0.00054 0.9  P
#  20733 209
G01   0.00315 0.9  P
G02   0.01439 0.9  P
G03   0.00457 0.9  P
G04   0.00811 0.9  P
G06   0.02007 0.9  P
G07   0.01702 0.9  P
G09   0.00252 0.9  P
G10   0.00074 0.9  P
G12   0.00165 0.9  P
G13   0.00541 0.9  P
G14   0.00052 0.9  P
#  20801 210
G01   0.00023 0.9  P
G03   0.00078 0.9  P
G08   0.01586 0.9  P
G09   0.01255 0.9  P
G10   0.00370 0.9  P
G12   0.01287 0.9  P
G13   0.00374 0.9  P
#  20804 211
G01   0.00463 0.9  P
G02   0.00308 0.9  P
G03   0.00011 0.9  P
G06   0.00341 0.9  P
G07   0.00043 0.9  P
G12   0.00141 0.9  P
G13   0.00312 0.9  P
G14   0.00327 0.9  P
G16   0.00010 0.9  P
#  21308 212
G01   0.00252 0.9  P
G03   0.01421 0.9  P
G06   0.00072 0.9  P
G07   0.00947 0.9  P
G08   0.00298 0.9  P
G12   0.00897 0.9  P
#  21468 213
G07   0.01259 0.9  P
G08   0.02464 0.9  P
G09   0.00857 0.9  P
#  21731 214
G02   0.00665 0.9  P
G03   0.00475 0.9  P
G04   0.00996 0.7  P
G05   0.00303 0.9  P
G06   0.00595 0.9  P
G07   0.00842 0.9  P
G09   0.00895 0.9  P
G10   0.00454 0.9  P
G12   0.01766 0.9  P
G13   0.00911 0.9  P
G14   0.00849 0.9  P
G16   0.01543 0.9  P
#  21745 215
G01   0.00658 0.9  P
G03   0.00230 0.9  P
G04   0.00020 0.9  P
G05   0.00091 0.9  P
G07   0.00239 0.9  P
G09   0.00182 0.9  P
G12   0.00551 0.9  P
G13   0.00331 0.9  P
G14   0.00163 0.9  P
G16   0.00267 0.9  P
#  21807 216
G06   0.01141 0.9  P
G07   0.03151 0.9  P
G08   0.00750 0.9  P
G09   0.00480 0.9  P
G10   0.00088 0.9  P
G12   0.00074 0.9  P
G13   0.00012 0.9  P
G16   0.00490 0.9  P
#  21879 217
G01   0.00027 0.9  P
G02   0.01503 0.9  P
G03   0.00096 0.9  P
G04   0.00873 0.9  P
G07   0.00018 0.9  P
G08   0.00090 0.9  P
G09   0.00012 0.9  P
G10   0.00165 0.9  P
G12   0.00520 0.9  P
G13   0.00694 0.9  P
#  21913 218
G02   0.00056 0.9  P
G03   0.00553 0.9  P
G04   0.00082 0.9  P
G06   0.00436 0.9  P
G08   0.03045 0.9  P
G13   0.00720 0.9  P
G14   0.00418 0.9  P
G16   0.00477 0.9  P
#  21951 219
G02   0.01376 0.9  P
G03   0.00024 0.9  P
G04   0.00027 0.9  P
G06   0.00440 0.9  P
G07   0.00229 0.9  P
G09   0.00172 0.9  P
G10   0.00469 0.9  P
G12   0.00912 0.9  P
G13   0.00695 0.9  P
G14   0.00243 0.9  P
#  21963 220
G03   0.00085 0.9  P
G04   0.01257 0.9  P
G06   0.00729 0.9  P
G07   0.00208 0.9  P
G09   0.00418 0.9  P
G12   0.01034 0.9  P
G13   0.01623 0.9  P
G14   0.00420 0.9  P
#  21965 221
G07   0.00943 0.9  P
G09   0.00864 0.9  P
G12   0.00056 0.9  P
G13   0.00029 0.9  P
G14   0.00057 0.9  P
#  21984 222
G01   0.00018 0.9  P
G02   0.01690 0.9  P
G03   0.00130 0.9  P
G04   0.01359 0.9  P
G05   0.00111 0.9  P
G06   0.00016 0.9  P
G09   0.00039 0.9  P
G10   0.01753 0.9  P
G13   0.00468 0.9  P
G14   0.00417 0.9  P
#  22004 223
G03   0.00053 0.9  P
G06   0.00976 0.9  P
G07   0.00451 0.9  P
G09   0.00777 0.9  P
G13   0.01945 0.9  P
#  22204 224
G06   0.00007 0.9  P
G07   0.00303 0.9  P
G08   0.00178 0.9  P
G10   0.03137 0.9  P
G12   0.02503 0.9  P
G14   0.01763 0.9  P
#  22240 225
G01   0.00043 0.9  P
G06   0.00834 0.9  P
G07   0.00202 0.9  P
G08   0.00976 0.9  P
G09   0.00138 0.9  P
G12   0.00039 0.9  P
G13   0.00051 0.9  P
#  22304 226
G03   0.01432 0.9  P
G06   0.00089 0.9  P
G07   0.01086 0.9  P
G08   0.01084 0.9  P
G09   0.01969 0.9  P
G12   0.01615 0.9  P
G13   0.00942 0.9  P
#  22355 227
G01   0.00050 0.9  P
G03   0.00070 0.9  P
G04   0.00399 0.9  P
G06   0.00715 0.9  P
G09   0.00057 0.9  P
G12   0.00113 0.9  P
G13   0.01294 0.9  P
G14   0.01086 0.9  P
#  22361 228
G01   0.00024 0.9  P
G03   0.00119 0.9  P
G06   0.00415 0.9  P
G07   0.01185 0.9  P
G09   0.00071 0.9  P
#  22412 229
G09   0.01123 0.9  P
G12   0.00422 0.9  P
G13   0.00036 0.9  P
#  22497 230
G01   0.00001 0.9  P
G03   0.00075 0.9  P
G07   0.01489 0.9  P
G08   0.00175 0.9  P
G09   0.00948 0.9  P
G13   0.00814 0.9  P
#  22689 231
G04   0.00882 0.9  P
G08   0.00249 0.9  P
G13   0.00008 0.9  P
G16   0.00058 0.9  P
#  22702 232
G01   0.00461 0.9  P
G08   0.00781 0.9  P
G09   0.00272 0.9  P
G10   0.00091 0.9  P
G12   0.00565 0.9  P
G13   0.00219 0.9  P
G14   0.00555 0.9  P
G16   0.00011 0.9  P
#  22794 233
G01   0.00018 0.9  P
G02   0.01510 0.9  P
G03   0.00020 0.9  P
G08   0.00295 0.9  P
G09   0.00074 0.9  P
G10   0.00177 0.9  P
G12   0.00695 0.9  P
#  22908 234
G01   0.00287 0.9  P
G03   0.00052 0.9  P
G06   0.00077 0.9  P
G07   0.00073 0.9  P
G12   0.00005 0.9  P
G13   0.00527 0.9  P
#  23007 235
G08   0.02517 0.9  P
G09   0.03401 0.9  P
G13   0.01233 0.9  P
G14   0.00244 0.9  P
#  23019 236
G01   0.00360 0.9  P
G03   0.00547 0.9  P
G04   0.00112 0.9  P
G05   0.00169 0.9  P
G06   0.01081 0.9  P
G13   0.00704 0.9  P
G14   0.00046 0.9  P
G16   0.00116 0.9  P
#  23095 237
G01   0.00081 0.9  P
G03   0.02289 0.9  P
G04   0.00018 0.9  P
G06   0.00010 0.9  P
G07   0.00555 0.9  P
G08   0.01566 0.9  P
G09   0.02613 0.9  P
#  23106 238
G10   0.00514 0.9  P
G12   0.00061 0.9  P
G13   0.00182 0.9  P
G14   0.00017 0.9  P
#  23147 239
G01   0.00074 0.9  P
G04   0.01232 0.9  P
G08   0.00485 0.9  P
G09   0.00242 0.9  P
G13   0.00708 0.9  P
#  23230 240
G01   0.00018 0.9  P
G02   0.00599 0.9  P
G03   0.00024 0.9  P
G05   0.00085 0.9  P
G07   0.01553 0.9  P
G08   0.01162 0.9  P
G12   0.00172 0.9  P
G13   0.00739 0.9  P
#  23244 241
G03   0.00270 0.9  P
G06   0.00950 0.9  P
G09   0.00812 0.9  P
G13   0.01887 0.9  P
#  23364 242
G03   0.01805 0.9  P
G05   0.00420 0.9  P
G06   0.00347 0.9  P
G07   0.00174 0.9  P
G08   0.01126 0.9  P
G10   0.00369 0.9  P
G12   0.00172 0.9  P
G13   0.00045 0.9  P
G14   0.00665 0.9  P
#  23429 243
G08   0.04538 0.9  P
G13   0.00015 0.9  P
G14   0.00310 0.9  P
G16   0.00739 0.9  P
#  23430 244
G03   0.01196 0.9  P
G05   0.00352 0.9  P
G06   0.02061 0.9  P
G07   0.02379 0.9  P
G08   0.02804 0.9  P
G09   0.00756 0.9  P
G10   0.00889 0.9  P
G12   0.00450 0.9  P
G13   0.00001 0.9  P
G16   0.00146 0.9  P
#  23503 245
G01   0.00015 0.9  P
G03   0.00061 0.9  P
G04   0.00738 0.9  P
G07   0.00073 0.9  P
G08   0.00074 0.9  P
G09   0.00025 0.9  P
G12   0.00357 0.9  P
G13   0.00861 0.9  P
G14   0.00442 0.9  P
#  23550 246
G01   0.00123 0.9  P
G03   0.01034 0.9  P
G04   0.02181 0.9  P
G06   0.01414 0.9  P
G07   0.00717 0.9  P
G08   0.03827 0.9  P
G12   0.00374 0.9  P
G13   0.00703 0.9  P
G14   0.00670 0.9  P
#  23623 247
G03   0.00023 0.9  P
G04   0.01643 0.9  P
G05   0.00038 0.9  P
G06   0.01174 0.9  P
G09   0.00018 0.9  P
G12   0.00048 0.9  P
G13   0.00005 0.9  P
G14   0.00424 0.9  P
#  24263 248
G01   0.00013 0.9  P
G03   0.00361 0.9  P
G06   0.00193 0.9  P
G07   0.00152 0.9  P
G09   0.00317 0.9  P
#  24310 249
G01   0.00005 0.9  P
G06   0.01183 0.9  P
G07   0.01014 0.9  P
G09   0.00968 0.9  P
G13   0.00887 0.9  P
#  24318 250
G01   0.00073 0.9  P
G03   0.00365 0.9  P
G06   0.00125 0.9  P
G07   0.01865 0.9  P
G09   0.00751 0.9  P
#  24371 251
G07   0.01039 0.9  P
G08   0.01813 0.9  P
G13   0.00034 0.9  P
G14   0.01223 0.9  P
#  24392 252
G01   0.00911 0.9  P
G02   0.01168 0.9  P
G03   0.00989 0.9  P
G05   0.00681 0.9  P
G06   0.01103 0.9  P
G07   0.01290 0.9  P
G09   0.01365 0.9  P
G10   0.01078 0.9  P
G12   0.01238 0.9  P
G13   0.01041 0.9  P
G14   0.01190 0.9  P
#  24504 253
G06   0.02031 0.9  P
G08   0.03533 0.9  P
G12   0.00048 0.9  P
G13   0.00151 0.9  P
G14   0.00014 0.9  P
G16   0.00057 0.9  P
#  24723 254
G03   0.01908 0.9  P
G05   0.01209 0.9  P
G07   0.01175 0.9  P
G09   0.02249 0.9  P
G13   0.00095 0.9  P
G14   0.00590 0.9  P
#  24845 255
G01   0.00209 0.9  P
G02   0.01818 0.9  P
G03   0.00002 0.9  P
G06   0.00563 0.9  P
G07   0.00677 0.9  P
G09   0.00578 0.9  P
G10   0.00831 0.9  P
G12   0.01089 0.9  P
G13   0.01256 0.9  P
G14   0.00619 0.9  P
G16   0.00514 0.9  P
#  24850 256
G03   0.00061 0.9  P
G04   0.01378 0.9  P
G06   0.00326 0.9  P
G07   0.00109 0.9  P
G10   0.00072 0.9  P
G13   0.01558 0.9  P
#  24878 257
G01   0.00107 0.9  P
G02   0.02078 0.9  P
G09   0.00931 0.9  P
G10   0.00092 0.9  P
G13   0.00077 0.9  P
#  24933 258
G01   0.00024 0.9  P
G03   0.00094 0.9  P
G06   0.01636 0.9  P
G07   0.00556 0.9  P
G09   0.00637 0.9  P
G10   0.00807 0.9  P
G12   0.00694 0.9  P
G13   0.01740 0.9  P
G14   0.00530 0.9  P
#  25009 259
G01   0.00741 0.9  P
G03   0.00338 0.9  P
G04   0.00352 0.9  P
G06   0.00751 0.9  P
G07   0.01113 0.9  P
G09   0.00646 0.9  P
G10   0.00704 0.9  P
G12   0.00814 0.9  P
G13   0.00707 0.9  P
G14   0.00828 0.9  P
#  25052 260
G03   0.00120 0.9  P
G04   0.01877 0.9  P
G05   0.00110 0.9  P
G06   0.01839 0.9  P
G07   0.00393 0.9  P
G09   0.00592 0.9  P
G10   0.00143 0.9  P
G12   0.00990 0.9  P
G13   0.02022 0.9  P
#  25116 261
G06   0.00807 0.9  P
G07   0.00044 0.9  P
G10   0.00644 0.9  P
G12   0.01305 0.9  P
G13   0.01583 0.9  P
#  25212 262
G03   0.00120 0.9  P
G05   0.00086 0.9  P
G12   0.01060 0.9  P
G13   0.01771 0.9  P
#  25250 263
G01   0.00053 0.9  P
G02   0.01545 0.9  P
G03   0.00137 0.9  P
G04   0.01267 0.9  P
G07   0.00008 0.9  P
G09   0.00015 0.9  P
G10   0.00065 0.9  P
G12   0.00985 0.9  P
G13   0.00365 0.9  P
G14   0.00326 0.9  P
#  25324 264
G04   0.01092 0.9  P
G06   0.01349 0.9  P
G07   0.00135 0.9  P
G13   0.01799 0.9  P
#  25339 265
G03   0.00103 0.9  P
G04   0.01596 0.9  P
G06   0.01086 0.9  P
G07   0.00163 0.9  P
G09   0.00634 0.9  P
G10   0.01104 0.9  P
G13   0.01052 0.9  P
#  25392 266
G01   0.00000 0.9  P
G02   0.00046 0.9  P
G03   0.00095 0.9  P
G08   0.01193 0.9  P
G10   0.01075 0.9  P
#  25410 267
G01   0.00235 0.9  P
G03   0.00241 0.9  P
G06   0.00023 0.9  P
G08   0.00832 0.9  P
G12   0.00090 0.9  P
G13   0.00350 0.9  P
G14   0.00409 0.9  P
G16   0.00198 0.9  P
#  25428 268
G01   0.00273 0.9  P
G05   0.01700 0.9  P
G06   0.00160 0.9  P
G07   0.01083 0.9  P
#  25639 269
G03   0.00797 0.9  P
G04   0.00118 0.9  P
G05   0.00020 0.9  P
G06   0.00174 0.9  P
G08   0.00739 0.9  P
#  25678 270
G03   0.00030 0.9  P
G04   0.00040 0.9  P
G06   0.00061 0.9  P
G09   0.00519 0.9  P
G12   0.01043 0.9  P
G13   0.00726 0.9  P
#  25781 271
G01   0.00089 0.9  P
G03   0.01556 0.9  P
G04   0.01036 0.9  P
G06   0.01511 0.9  P
#  25936 272
G09   0.02436 0.9  P
G13   0.00993 0.9  P
G14   0.01506 0.9  P
#  26021 273
G03   0.00017 0.9  P
