#  7     1
G14   0.01326 0.9  P
#  18823 181
G09   0.00195 0.9  P
G10   0.00352 0.9  P
G13   0.00860 1.0  P
#  18845 182
G03   0.00891 0.9  P
G04   0.03171 0.9  P
G05   0.00244 0.9  P
G06   0.03064 1.0  P
G07   0.00432 0.9  P
G09   0.01737 1.0  P
G10   0.01480 0.9  P
#  18922 183
G06   0.01013 0.9  P
G08   0.03737 0.9  P
G12   0.02711 0.9  P
#  19049 184
G01   0.01351 1.0  P
G02   0.05671 0.9  P
G03   0.00193 0.9  P
G04   0.00763 1.0  P
G07   0.00635 0.9  P
G10   0.01406 0.9  P
G12   0.03362 0.9  P
G13   0.02285 0.9  P
#  19189 185
G06   0.00360 0.7  P
G08   0.03053 0.9  P
G13   0.00042 0.9  P
#  19418 186
G03   0.00195 0.9  P
G06   0.01065 0.9  P
G07   0.03218 0.9  P
#  19619 187
G06   0.03047 0.9  P
G08   0.04135 0.9  P
G10   0.00016 0.9  P
G12   0.03348 0.9  P
G13   0.00491 0.9  P
G14   0.02256 0.9  P
G16   0.03894 0.9  P
#  19644 188
G06   0.00072 0.9  P
G07   0.02645 0.9  P
G08   0.02688 0.9  P
G12   0.02593 0.9  P
#  19748 189
G03   0.00986 0.9  P
G09   0.01391 1.0  P
G10   0.00256 0.9  P
G13   0.00055 0.9  P
#  19870 190
G02   0.02516 0.9  P
G04   0.01429 1.0  P
G06   0.02768 0.9  P
G07   0.02601 0.9  P
#  20575 191
G09   0.02525 0.9  P
G10   0.00021 0.9  P
G12   0.01513 0.9  P
G13   0.00115 0.9  P
#  20733 192
G01   0.04526 0.9  P
G03   0.02420 0.9  P
G04   0.01547 1.0  P
G07   0.00054 0.9  P
G09   0.01720 1.0  P
G10   0.00952 0.9  P
G12   0.00514 0.9  P
#  20801 193
G01   0.02446 0.9  P
G03   0.00387 0.9  P
G04   0.02355 0.9  P
G08   0.04251 0.9  P
G09   0.02939 0.9  P
G10   0.03238 0.9  P
G12   0.04804 0.9  P
#  20804 194
G01   0.04889 0.9  P
G03   0.00894 0.9  P
G04   0.00861 1.0  P
G06   0.01912 0.9  P
G07   0.00102 0.9  P
G13   0.00181 0.9  P
#  21308 195
G01   0.00202 0.9  P
G02   0.04371 0.9  P
G03   0.03295 0.9  P
G05   0.00371 0.9  P
G06   0.00076 0.9  P
G08   0.03236 0.9  P
#  21468 196
G07   0.00059 0.9  P
G08   0.00251 0.9  P
G10   0.00785 0.9  P
#  21731 197
G02   0.02603 0.9  P
G03   0.00131 0.9  P
G04   0.00708 0.9  P
G06   0.01025 0.9  P
G07   0.01497 0.9  P
G09   0.01557 1.0  P
G10   0.00484 0.9  P
G12   0.03826 0.9  P
G13   0.01035 0.9  P
#  21745 198
G03   0.02322 0.9  P
G12   0.03270 0.9  P
G13   0.00026 0.9  P
G14   0.01584 0.9  P
#  21879 199
G02   0.04881 0.9  P
G03   0.01549 0.9  P
G04   0.01612 1.0  P
G06   0.02314 0.9  P
G07   0.00390 0.9  P
G08   0.02608 0.9  P
G09   0.01448 1.0  P
G10   0.00264 0.9  P
G12   0.02029 0.9  P
G13   0.00012 0.9  P
#  21913 200
G03   0.00866 0.9  P
G06   0.00494 0.9  P
G08   0.01620 0.9  P
G13   0.00408 1.0  P
#  21951 201
G02   0.04749 0.9  P
G03   0.00278 0.9  P
G06   0.02006 0.9  P
G07   0.00731 0.9  P
G08   0.01332 0.9  P
G09   0.02580 0.9  P
G10   0.00336 0.9  P
G12   0.03221 0.9  P
G13   0.00459 0.9  P
#  21963 202
G03   0.01026 1.0  P
G04   0.00997 1.0  P
G06   0.01512 0.9  P
G07   0.00007 0.9  P
G08   0.01769 0.9  P
G09   0.01961 0.9  P
G10   0.00655 0.9  P
G12   0.02785 0.9  P
G13   0.00270 0.9  P
G14   0.01842 0.9  P
#  21984 203
G01   0.04043 0.9  P
G03   0.00055 0.9  P
G05   0.00588 0.9  P
G06   0.02100 0.9  P
G08   0.02842 1.0  P
G09   0.01114 0.9  P
G10   0.02378 0.9  P
G13   0.00302 1.0  P
#  21990 204
G09   0.01511 0.9  P
G10   0.01942 0.9  P
G12   0.01846 0.9  P
#  22004 205
G03   0.00811 0.9  P
G04   0.01540 1.0  P
G06   0.02945 1.0  P
G07   0.01254 0.9  P
G08   0.02181 0.9  P
G09   0.01662 0.9  P
G10   0.01532 0.9  P
G13   0.00210 0.9  P
#  22240 206
G01   0.02139 0.9  P
G05   0.00054 0.9  P
G06   0.02783 0.9  P
G07   0.02066 1.0  P
G08   0.04602 0.9  P
G09   0.02518 0.9  P
#  22304 207
G02   0.01402 0.9  P
G03   0.01174 0.9  P
G06   0.01069 0.9  P
#  22355 208
G06   0.00791 0.9  P
G08   0.03020 0.9  P
G09   0.01091 1.0  P
G10   0.00635 0.9  P
G12   0.04144 0.9  P
#  22361 209
G01   0.04253 1.0  P
G03   0.00676 1.0  P
G06   0.00425 0.9  P
G07   0.01589 0.9  P
G08   0.02348 0.9  P
G09   0.01636 0.9  P
G10   0.01399 0.9  P
#  22412 210
G06   0.00870 0.9  P
G07   0.00839 0.9  P
G10   0.01828 0.9  P
G13   0.00123 0.9  P
#  22497 211
G04   0.01310 1.0  P
G05   0.00069 0.9  P
G06   0.01224 0.9  P
G07   0.00060 0.9  P
G08   0.03324 0.9  P
G09   0.02615 0.9  P
#  22702 212
G08   0.02774 1.0  P
G09   0.00720 0.9  P
G10   0.00418 0.9  P
G13   0.00180 0.9  P
G14   0.00980 0.9  P
#  22794 213
G02   0.04671 0.9  P
G08   0.03066 0.9  P
G09   0.01521 0.9  P
G10   0.00392 0.9  P
#  22908 214
G01   0.03286 0.9  P
G03   0.00496 1.0  P
G06   0.00257 0.9  P
#  23019 215
G06   0.00531 1.0  P
G13   0.00036 0.9  P
G14   0.00856 0.9  P
#  23095 216
G03   0.02748 0.9  P
G04   0.01066 0.9  P
G06   0.01899 0.9  P
G07   0.01694 0.9  P
#  23106 217
G10   0.00585 0.9  P
G12   0.03951 0.9  P
G14   0.02441 0.9  P
#  23147 218
G04   0.02313 1.0  P
G08   0.03618 0.9  P
G09   0.00448 0.9  P
G13   0.02686 0.9  P
#  23230 219
G01   0.02681 0.9  P
G07   0.01241 0.9  P
G08   0.04160 0.9  P
#  23244 220
G03   0.01644 1.0  P
G06   0.02784 0.9  P
G09   0.02799 1.0  P
#  23364 221
G02   0.01539 0.9  P
G03   0.01875 0.9  P
G06   0.02111 0.9  P
G07   0.01013 0.9  P
G10   0.00530 0.9  P
#  23429 222
G06   0.02996 0.9  P
G08   0.03565 0.9  P
G10   0.01357 0.9  P
G16   0.04345 1.0  P
#  23430 223
G12   0.03604 0.9  P
G13   0.00023 0.9  P
G14   0.04765 0.9  P
G16   0.03492 0.9  P
#  23503 224
G01   0.03827 0.9  P
G03   0.00118 0.9  P
G04   0.01194 0.9  P
G07   0.00217 0.9  P
G08   0.02970 0.9  P
G09   0.02738 0.9  P
G12   0.02377 0.9  P
G13   0.00530 0.9  P
G14   0.00362 0.9  P
#  23550 225
G03   0.02348 0.9  P
G06   0.01600 0.9  P
G08   0.02720 0.9  P
G12   0.02877 0.9  P
G13   0.00229 0.9  P
#  23623 226
G06   0.02412 0.9  P
G09   0.01114 0.9  P
G10   0.00894 0.9  P
G12   0.02862 0.9  P
G13   0.00220 0.9  P
#  24263 227
G01   0.02686 0.9  P
G03   0.00913 0.9  P
G05   0.00032 0.9  P
G06   0.01286 0.9  P
G07   0.00766 0.9  P
#  24310 228
G01   0.02275 0.9  P
G05   0.00121 0.9  P
G06   0.03515 0.9  P
G07   0.02692 0.9  P
G13   0.02068 0.9  P
#  24318 229
G01   0.03738 1.0  P
G03   0.00760 0.9  P
G05   0.00049 0.9  P
G06   0.00757 0.9  P
G07   0.02329 0.9  P
G08   0.04043 0.9  P
G09   0.03830 0.9  P
#  24371 230
G08   0.01718 0.9  P
G13   0.00064 0.9  P
G14   0.03872 0.9  P
#  24392 231
G01   0.00831 0.9  P
G03   0.00226 0.9  P
G05   0.00323 0.9  P
G06   0.00247 0.9  P
G07   0.00211 0.9  P
G10   0.00693 0.9  P
G12   0.00624 0.9  P
#  24444 232
G02   0.02057 0.9  P
G04   0.00223 0.9  P
G06   0.00739 0.9  P
G07   0.01400 0.9  P
#  24504 233
G06   0.02543 0.9  P
G08   0.05375 0.9  P
G13   0.00107 0.9  P
G16   0.04640 0.9  P
#  24723 234
G03   0.04166 1.0  P
G07   0.01928 0.9  P
G08   0.01217 0.9  P
G13   0.01238 0.9  P
G14   0.02594 0.9  P
#  24839 235
G06   0.02129 0.9  P
G08   0.02305 0.9  P
G09   0.01433 0.9  P
G10   0.01416 0.9  P
#  24845 236
G03   0.00104 0.9  P
G04   0.00033 1.0  P
G06   0.01176 0.9  P
G07   0.01800 1.0  P
G08   0.00224 0.9  P
G09   0.01870 1.0  P
G10   0.00091 0.9  P
G12   0.01849 0.9  P
#  24850 237
G03   0.00110 1.0  P
G04   0.00566 1.0  P
G06   0.01678 1.0  P
G07   0.00157 1.0  P
G08   0.00975 0.9  P
G09   0.00864 1.0  P
G10   0.00065 0.9  P
#  24878 238
G02   0.06964 0.9  P
G09   0.03244 0.9  P
G10   0.01445 0.9  P
#  24933 239
G03   0.01323 0.9  P
G06   0.03474 0.9  P
G07   0.00288 0.9  P
G08   0.01367 0.9  P
G09   0.01228 0.9  P
G10   0.02337 0.9  P
G12   0.04247 0.9  P
G13   0.00969 0.9  P
#  25009 240
G01   0.03612 0.9  P
G03   0.00013 0.9  P
G04   0.00437 1.0  P
G06   0.01021 1.0  P
G07   0.00102 0.9  P
G09   0.02714 0.9  P
G10   0.00238 0.9  P
G12   0.01488 0.9  P
G13   0.00043 0.9  P
#  25052 241
G03   0.01615 0.9  P
G05   0.00379 0.9  P
G06   0.03817 0.9  P
G07   0.00248 0.9  P
G08   0.01368 0.9  P
G09   0.01302 0.9  P
G10   0.02082 0.9  P
G12   0.03640 0.9  P
G13   0.00612 0.9  P
#  25116 242
G06   0.01773 0.9  P
G07   0.00118 0.9  P
G08   0.00686 0.9  P
G10   0.00412 0.9  P
G12   0.02744 0.9  P
G13   0.00608 0.9  P
#  25212 243
G03   0.00564 0.9  P
G06   0.00188 0.9  P
G07   0.00075 0.9  P
G10   0.00077 0.9  P
G13   0.00445 0.9  P
#  25250 244
G01   0.03987 0.9  P
G03   0.00819 1.0  P
G04   0.02509 0.9  P
G07   0.00017 0.9  P
G08   0.01464 0.9  P
G09   0.01888 0.9  P
G10   0.00054 0.9  P
G12   0.02470 0.9  P
G13   0.00228 0.9  P
#  25324 245
G04   0.01377 0.9  P
G06   0.03608 0.9  P
G07   0.00603 0.9  P
G08   0.01184 0.9  P
G09   0.02966 0.9  P
G10   0.01829 0.9  P
G13   0.01107 0.9  P
#  25339 246
G03   0.00767 0.9  P
G04   0.01367 0.9  P
G06   0.02620 0.9  P
G07   0.00524 0.9  P
G08   0.01351 0.9  P
G09   0.02239 0.9  P
G10   0.01847 0.9  P
G13   0.00058 0.9  P
#  25392 247
G03   0.00605 0.9  P
G06   0.00666 1.0  P
G08   0.02903 0.9  P
G10   0.01311 0.9  P
#  25397 248
G06   0.03107 1.0  P
G08   0.03322 0.9  P
G09   0.01921 0.9  P
G10   0.01392 0.9  P
#  25410 249
G08   0.01302 0.9  P
G13   0.00632 0.9  P
G14   0.02951 0.9  P
#  25428 250
G02   0.00807 0.9  P
G04   0.01153 0.9  P
G06   0.00026 0.9  P
G07   0.02340 0.9  P
#  25678 251
G04   0.00742 0.9  P
G06   0.02053 0.9  P
G07   0.01591 0.9  P
#  25781 252
G02   0.01350 0.9  P
G04   0.01459 0.9  P
G06   0.01407 0.9  P
G08   0.01955 0.9  P
#  26021 253
G07   0.01733 0.9  P
G08   0.03839 0.9  P
G09   0.05131 0.9  P
#  26050 254
G07   0.00438 0.9  P
G10   0.00269 0.9  P
G12   0.03558 0.9  P
G14   0.03232 0.9  P
#  26125 255
G01   0.02741 1.0  P
G05   0.00051 0.9  P
G07   0.02108 0.9  P
G08   0.05772 0.9  P
G09   0.03109 0.9  P
#  26206 256
G06   0.02538 0.9  P
G08   0.04257 0.9  P
G10   0.03756 0.9  P
G16   0.03638 0.9  P
#  26237 257
G03   0.02228 0.9  P
G06   0.02894 0.9  P
G08   0.02337 0.9  P
G09   0.02038 0.9  P
G10   0.00518 0.9  P
G12   0.02103 0.9  P
G13   0.00254 0.9  P
#  26592 258
G06   0.02528 0.9  P
G08   0.00295 0.9  P
G10   0.00592 0.9  P
G14   0.03993 0.9  P
#  26653 259
G03   0.00562 0.9  P
G04   0.01399 0.9  P
G06   0.02668 0.9  P
G07   0.00176 0.9  P
G09   0.01311 1.0  P
G10   0.01981 0.9  P
G13   0.00541 0.9  P
#  26730 260
G03   0.02610 1.0  P
G05   0.00567 0.9  P
G07   0.00052 0.9  P
G09   0.02440 1.0  P
G10   0.01224 0.9  P
G13   0.00348 0.9  P
#  26776 261
G06   0.01804 0.9  P
G08   0.01393 0.9  P
G10   0.00789 0.9  P
G13   0.00262 0.9  P
G16   0.05120 0.9  P
#  26816 262
G01   0.02247 0.9  P
G06   0.00811 0.9  P
G07   0.01161 0.9  P
G08   0.04331 0.9  P
#  27311 263
G03   0.00116 0.9  P
G06   0.02111 0.9  P
G08   0.02137 0.9  P
G10   0.01136 0.9  P
G13   0.00167 0.9  P
#  27660 264
G03   0.02003 1.0  P
G06   0.01923 1.0  P
G09   0.02300 0.9  P
G10   0.00093 0.9  P
G12   0.01215 0.9  P
G13   0.00001 0.9  P
#  27952 265
G07   0.01189 0.9  P
G10   0.00332 0.9  P
G13   0.00106 0.9  P
#  27992 266
G06   0.00101 0.9  P
G10   0.00185 0.9  P
G12   0.02216 0.9  P
#  28183 267
G01   0.01534 0.9  P
G06   0.01716 0.9  P
G07   0.03138 0.9  P
G09   0.02889 0.9  P
G10   0.02358 0.9  P
G13   0.00786 0.9  P
#  28223 268
G06   0.03053 1.0  P
G07   0.00026 0.9  P
G09   0.01463 1.0  P
G10   0.01747 0.9  P
#  28365 269
G01   0.03648 0.9  P
G03   0.00102 0.9  P
G06   0.01441 0.9  P
G07   0.00121 0.9  P
G10   0.00031 0.9  P
G13   0.00020 0.9  P
#  28419 270
G07   0.01092 0.9  P
G08   0.03465 0.9  P
G10   0.00362 0.7  P
G12   0.05544 0.9  P
G14   0.04893 0.9  P
G16   0.05923 0.9  P
#  28656 271
G02   0.04673 0.9  P
G03   0.02251 0.9  P
G04   0.00111 0.9  P
G06   0.00180 0.9  P
G07   0.00054 0.9  P
#  28836 272
G06   0.00018 0.9  P
G08   0.00754 0.9  P
G10   0.01783 0.9  P
G13   0.00414 0.9  P
G16   0.03094 0.9  P
#  28863 273
G02   0.07078 0.9  P
G05   0.00040 0.9  P
G07   0.00287 0.9  P
G08   0.02061 0.9  P
G09   0.01209 0.9  P
G10   0.00354 0.9  P
G13   0.00397 0.9  P
#  28937 274
G01   0.03645 0.9  P
G03   0.01819 0.9  P
G04   0.01936 0.9  P
G06   0.01966 0.9  P
G07   0.00484 0.9  P
G08   0.03336 0.9  P
G09   0.03256 0.9  P
G10   0.01155 0.9  P
G12   0.02512 0.9  P
G13   0.00721 0.9  P
#  28979 275
G03   0.02148 0.9  P
G04   0.01606 0.9  P
G06   0.02721 0.9  P
#  29203 276
G02   0.04117 0.9  P
G03   0.01123 0.9  P
G04   0.00862 0.9  P
G06   0.03620 0.9  P
G07   0.01276 0.9  P
G10   0.01112 0.9  P
G13   0.01060 0.9  P
#  29613 277
G02   0.03462 0.9  P
G03   0.01827 0.9  P
G04   0.02279 0.9  P
G05   0.01817 0.9  P
G06   0.02574 0.9  P
G07   0.03002 0.9  P
G10   0.00755 0.9  P
#  29642 278
G03   0.01365 0.9  P
G05   0.00177 0.9  P
G06   0.01698 0.9  P
G08   0.00086 0.9  P
G09   0.00196 0.9  P
G12   0.01455 0.9  P
G13   0.00194 0.9  P
#  29753 279
G04   0.00128 0.9  P
G06   0.02180 0.9  P
G07   0.02921 0.9  P
G08   0.01197 0.9  P
#  29758 280
G03   0.00644 0.9  P
G06   0.00453 0.9  P
G08   0.01299 1.0  P
G13   0.00748 0.9  P
#  29785 281
G06   0.04910 0.9  P
G09   0.02008 0.9  P
G10   0.02121 0.9  P
#  30088 282
G08   0.01765 0.9  P
G10   0.00076 0.9  P
G12   0.01670 0.9  P
#  30154 283
G03   0.00468 0.9  P
G04   0.01955 0.9  P
G05   0.01399 0.9  P
G06   0.03237 0.9  P
G07   0.00435 0.9  P
G09   0.02002 1.0  P
G10   0.02071 0.9  P
G13   0.00467 0.9  P
#  30158 284
G03   0.01462 0.9  P
G04   0.01835 0.9  P
G06   0.02957 1.0  P
G07   0.00354 0.9  P
G09   0.01418 1.0  P
G10   0.01810 1.0  P
G13   0.00317 0.9  P
G14   0.02597 0.9  P
#  30228 285
G06   0.02108 0.9  P
G07   0.00929 0.9  P
G08   0.00440 0.9  P
G13   0.01346 0.9  P
G14   0.02747 0.9  P
#  30748 286
G06   0.02742 1.0  P
G07   0.02659 0.9  P
G08   0.02313 0.9  P
G10   0.03095 0.9  P
G13   0.00094 0.9  P
#  30886 287
G06   0.02361 0.9  P
G07   0.00997 0.9  P
G09   0.02509 0.9  P
G10   0.02869 0.9  P
G13   0.01026 0.9  P
#  30954 288
G03   0.00745 0.9  P
G06   0.00083 0.9  P
G07   0.02382 0.9  P
#  31243 289
G03   0.01106 0.9  P
G06   0.03457 0.9  P
G07   0.00179 0.9  P
G08   0.03451 1.0  P
G09   0.01154 1.0  P
G10   0.01049 0.9  P
#  31349 290
G03   0.00064 1.0  P
G07   0.00097 0.9  P
G08   0.01930 0.9  P
G10   0.00010 0.9  P
G12   0.01470 0.9  P
G13   0.00226 0.9  P
#  31358 291
G06   0.02837 0.9  P
G08   0.01497 0.9  P
G10   0.02167 0.9  P
#  31538 292
G04   0.02072 0.9  P
G06   0.00070 0.9  P
G08   0.00276 0.9  P
G10   0.00448 0.9  P
G13   0.00033 0.9  P
#  31680 293
G09   0.00419 0.9  P
G10   0.00056 0.9  P
G13   0.00066 0.9  P
#  31780 294
G02   0.03889 0.9  P
G03   0.01237 0.9  P
G04   0.00132 0.9  P
G06   0.00022 0.9  P
G09   0.02299 0.9  P
#  31804 295
G06   0.01962 1.0  P
G07   0.01146 0.9  P
G13   0.00261 0.9  P
#  31941 296
G03   0.00527 0.9  P
G04   0.00437 1.0  P
G05   0.00039 0.9  P
G06   0.00383 0.7  P
G07   0.02801 0.9  P
#  32012 297
G03   0.01992 0.9  P
G04   0.01060 0.9  P
G05   0.00235 0.9  P
#  32234 298
G03   0.01570 0.9  P
G04   0.02480 1.0  P
G07   0.01702 0.9  P
G08   0.04340 0.9  P
G09   0.01364 0.9  P
#  32383 299
G06   0.04749 1.0  P
G08   0.05431 0.9  P
G12   0.01158 0.9  P
G13   0.00807 0.9  P
G14   0.00808 0.9  P
#  32435 300
G06   0.02075 0.9  P
G08   0.02851 0.9  P
G09   0.01549 1.0  P
G10   0.00592 0.9  P
#  32456 301
G03   0.01801 0.9  P
G06   0.02998 0.9  P
G07   0.02529 0.9  P
G09   0.01961 1.0  P
G10   0.01425 0.9  P
G13   0.00349 0.9  P
G14   0.01688 0.9  P
#  32467 302
G03   0.01172 0.9  P
G06   0.02322 0.9  P
G07   0.01214 0.9  P
G10   0.01515 0.9  P
#  32496 303
G08   0.02202 0.9  P
G09   0.01785 0.9  P
G13   0.00015 0.9  P
#  32714 304
G03   0.00092 1.0  P
G04   0.00174 0.9  P
G05   0.00497 0.9  P
G06   0.00012 0.9  P
G07   0.01828 0.9  P
G09   0.00773 1.0  P
G10   0.00213 0.9  P
G12   0.02769 0.9  P
G13   0.00054 0.9  P
#  32717 305
G06   0.01092 0.9  P
G09   0.01300 0.9  P
G10   0.00269 0.9  P
G12   0.02018 0.9  P
G13   0.00169 0.9  P
G14   0.02312 0.9  P
#  32719 306
G06   0.00209 0.9  P
G07   0.01740 0.9  P
G09   0.00776 1.0  P
G10   0.00055 0.9  P
#  32960 307
G03   0.00905 0.9  P
G05   0.00011 0.9  P
G08   0.02998 0.9  P
G09   0.02018 0.9  P
G13   0.01402 0.9  P
#  33141 308
G07   0.01171 0.9  P
G10   0.00128 0.9  P
G12   0.04408 0.9  P
G13   0.00376 0.9  P
G14   0.02318 0.9  P
#  33170 309
G03   0.00228 0.9  P
G04   0.00951 0.9  P
G06   0.01299 0.9  P
G07   0.00116 0.9  P
G08   0.02056 0.9  P
G10   0.00961 0.9  P
G13   0.00991 0.9  P
#  33188 310
G06   0.01471 1.0  P
G07   0.00972 0.9  P
G08   0.00095 0.9  P
G10   0.00227 0.9  P
#  33207 311
G03   0.00952 1.0  P
G06   0.01500 0.9  P
G07   0.00030 0.9  P
G08   0.01674 0.9  P
G09   0.01887 0.9  P
G10   0.00515 0.9  P
G13   0.00273 0.9  P
#  33221 312
G09   0.03075 1.0  P
G10   0.00302 0.9  P
G12   0.01344 0.9  P
G13   0.00158 0.9  P
G14   0.02037 0.9  P
#  33240 313
G04   0.01344 1.0  P
G06   0.02123 0.9  P
G07   0.01746 1.0  P
G08   0.02706 0.9  P
#  33266 314
G06   0.00096 0.9  P
G07   0.00052 0.9  P
G12   0.01503 0.9  P
#  33278 315
G03   0.01798 0.9  P
G06   0.02467 1.0  P
G08   0.01889 0.9  P
G09   0.01704 0.9  P
G10   0.00049 0.9  P
G12   0.01740 0.9  P
G13   0.00241 0.9  P
#  33296 316
G04   0.01145 0.9  P
G06   0.02228 0.9  P
G07   0.01904 0.9  P
G08   0.00335 0.9  P
#  33383 317
G03   0.01109 0.9  P
G04   0.01458 0.9  P
G06   0.02340 1.0  P
G07   0.00103 0.9  P
G08   0.04403 0.9  P
G09   0.00987 1.0  P
G10   0.02895 0.9  P
G13   0.00516 0.9  P
#  33513 318
G06   0.01905 0.9  P
G08   0.00944 0.9  P
G10   0.00494 0.9  P
#  33625 319
G03   0.02817 1.0  P
G06   0.03134 0.9  P
G12   0.01265 0.9  P
G13   0.00085 0.9  P
G14   0.02422 0.9  P
G16   0.03480 0.9  P
#  33639 320
G07   0.00363 0.9  P
G09   0.02083 1.0  P
G10   0.00891 0.9  P
#  33657 321
G06   0.00127 0.9  P
G07   0.02728 0.9  P
G08   0.03740 1.0  P
#  33781 322
G03   0.01308 0.9  P
G04   0.02030 0.9  P
G06   0.02611 1.0  P
G07   0.00736 0.9  P
G08   0.03964 0.9  P
G09   0.02952 1.0  P
G13   0.00400 0.9  P
#  33847 323
G03   0.01436 0.9  P
G04   0.02055 0.9  P
G07   0.00785 0.9  P
G08   0.00064 0.9  P
G10   0.01795 0.9  P
G11   0.03554 1.0  P
G12   0.01821 0.9  P
G13   0.00503 0.9  P
#  33904 324
G03   0.00149 0.9  P
G06   0.01074 0.9  P
G07   0.00405 0.9  P
G10   0.01173 0.9  P
G11   0.04007 0.9  P
G13   0.00035 0.9  P
#  33960 325
G03   0.00382 0.9  P
G04   0.01661 0.9  P
G06   0.01737 0.9  P
G07   0.00075 0.9  P
G08   0.01741 0.9  P
G09   0.02637 0.9  P
G10   0.00639 0.9  P
G13   0.00921 0.9  P
#  34009 326
G03   0.01168 0.9  P
G04   0.01212 1.0  P
G06   0.02136 0.9  P
G09   0.00997 1.0  P
G10   0.00287 0.9  P
G12   0.02130 0.9  P
G13   0.00039 0.9  P
#  34048 327
G06   0.01597 0.9  P
G08   0.00286 0.9  P
G09   0.01177 0.9  P
G10   0.00040 0.9  P
G12   0.01603 0.9  P
G13   0.00008 0.9  P
#  34146 328
G03   0.00914 1.0  P
G06   0.00717 0.9  P
G07   0.04103 0.9  P
#  34183 329
G03   0.01833 0.9  P
G04   0.02183 0.9  P
G06   0.03365 0.9  P
G07   0.00400 0.9  P
G09   0.03307 1.0  P
#  34320 330
G05   0.00205 0.9  P
G06   0.01115 1.0  P
G08   0.02076 0.9  P
G09   0.00944 1.0  P
G10   0.00450 0.9  P
G12   0.02521 0.9  P
#  34620 331
G03   0.01912 0.9  P
G04   0.00393 0.9  P
G06   0.00193 0.9  P
#  34875 332
G06   0.01697 0.9  P
G07   0.01830 0.9  P
G10   0.00269 0.9  P
G13   0.00060 0.9  P
#  34885 333
G08   0.01732 0.9  P
G10   0.00201 0.9  P
G12   0.03461 0.9  P
G13   0.00311 0.9  P
#  34894 334
G10   0.00878 0.9  P
G12   0.04985 0.9  P
G13   0.00011 0.9  P
#  34960 335
G03   0.00725 0.9  P
G04   0.03940 0.9  P
G06   0.02700 0.9  P
G07   0.00443 0.9  P
G09   0.01981 1.0  P
G10   0.02217 0.9  P
#  34986 336
G03   0.01553 0.9  P
G07   0.00450 0.9  P
G09   0.02047 1.0  P
#  35125 337
G02   0.04434 0.9  P
G03   0.01151 0.9  P
G06   0.01565 0.9  P
G07   0.02420 0.9  P
#  35288 338
G02   0.06928 0.9  P
G03   0.01793 0.9  P
G05   0.00528 0.9  P
G06   0.00315 1.0  P
G07   0.02093 0.9  P
G09   0.03450 0.9  P
G10   0.00581 0.9  P
G12   0.02471 0.9  P
#  35298 339
G03   0.01216 1.0  P
G04   0.01064 0.9  P
G05   0.00218 0.9  P
G06   0.04108 0.9  P
G07   0.02112 0.9  P
G09   0.03315 1.0  P
G10   0.02412 0.9  P
#  35310 340
G03   0.01033 0.9  P
G04   0.01043 0.9  P
G05   0.00425 0.9  P
G06   0.02727 0.9  P
G09   0.02347 0.9  P
G10   0.01204 0.9  P
#  35523 341
G03   0.01067 0.9  P
G05   0.00232 0.9  P
G06   0.01161 0.9  P
G08   0.03944 0.9  P
G13   0.01329 0.9  P
#  35609 342
G06   0.02331 0.9  P
G08   0.02945 0.9  P
G09   0.01410 0.9  P
G10   0.02802 0.9  P
#  35672 343
G07   0.00359 0.9  P
G08   0.01455 0.9  P
G10   0.00254 0.9  P
G13   0.00017 0.9  P
#  35675 344
G03   0.00850 0.9  P
G04   0.01004 0.9  P
G06   0.00986 0.9  P
G07   0.00038 0.9  P
G08   0.02240 0.9  P
G09   0.02388 0.9  P
G10   0.00445 0.9  P
G12   0.01785 0.9  P
G13   0.00013 0.9  P
#  35795 345
G06   0.03863 1.0  P
G08   0.02572 0.9  P
G10   0.01385 0.9  P
G12   0.02322 0.9  P
#  35910 346
G06   0.01949 1.0  P
G07   0.00518 0.9  P
G09   0.02128 0.9  P
G10   0.02995 1.0  P
#  35933 347
G06   0.01416 1.0  P
G08   0.01742 0.9  P
G09   0.02191 0.9  P
G13   0.00229 0.9  P
G14   0.02139 0.9  P
#  35937 348
G06   0.03519 1.0  P
G07   0.00324 0.9  P
G10   0.01141 0.9  P
#  35963 349
G03   0.00635 0.9  P
G04   0.04226 0.9  P
G05   0.01908 0.9  P
G06   0.02688 0.9  P
G07   0.00267 0.9  P
G08   0.03062 0.9  P
G09   0.02272 0.9  P
G10   0.01260 0.9  P
G13   0.00589 0.9  P
#  36030 350
G06   0.02222 0.9  P
G08   0.01870 0.9  P
G09   0.01342 0.9  P
G10   0.01642 0.9  P
#  36098 351
G06   0.01752 0.9  P
G12   0.02861 0.9  P
G13   0.00013 0.9  P
G14   0.01581 0.9  P
G16   0.03820 0.9  P
#  36302 352
G06   0.00870 0.9  P
G08   0.02242 0.9  P
G12   0.03082 0.9  P
G13   0.00017 0.9  P
#  36352 353
G04   0.00950 0.9  P
G06   0.02401 0.9  P
G07   0.01944 0.9  P
#  36423 354
G03   0.00027 0.9  P
G04   0.00491 0.7  P
G05   0.00110 0.9  P
G06   0.00858 1.0  P
G07   0.00099 0.9  P
G09   0.00668 1.0  P
G10   0.01186 0.9  P
G13   0.00364 0.9  P
#  36580 355
G03   0.00511 0.9  P
G04   0.00986 0.9  P
G07   0.00226 0.9  P
G08   0.01779 0.9  P
#  36668 356
