#   10005     1
G09 1.680 1 P
G09 4.080 1 S
G10 1.336 1 P
G10 2.616 1 S
G12 2.798 1 P
G12 5.398 1 S
#   10338    26
G01 2.140 1 P
G01 3.860 1 S
G02 1.170 1 P
G02 2.410 1 S
G03 2.292 1 P
G03 4.132 1 S
G04 2.169 1 P
G04 3.889 1 S
G06 3.343 1 P
G06 6.223 1 S
#   10356    27
G08 2.707 1 P
G08 5.147 1 S
G09 2.723 1 P
G09 5.883 1 S
G10 1.380 1 P
G10 2.540 1 S
G12 1.852 1 P
G13 2.579 1 P
G13 5.699 1 S
G14 2.438 1 P
G14 4.438 1 S
#   1041    28
G01 4.861 1 P
G01 8.782 1 S
G03 2.997 1 P
G03 5.837 1 S
G04 2.833 1 P
G04 5.473 1 S
G05 2.236 1 P
G05 4.675 1 S
G06 1.107 1 P
G06 2.187 1 S
G07 1.928 1 P
G07 3.848 1 S
G08 1.447 1 P
G08 2.847 1 S
#   10438    29
G06 1.788 1 P
G06 3.628 1 S
G07 1.464 1 P
G07 3.544 1 S
G08 0.577 1 P
G08 2.177 1 S
G09 1.594 1 P
G09 3.994 1 S
G10 1.490 1 P
G10 3.010 1 S
G12 2.893 1 P
G12 5.733 1 S
#   10465    30
G01 1.858 1 P
G01 3.538 1 S
G02 0.959 1 P
G02 2.119 1 S
G03 2.130 1 P
G03 4.410 1 S
G04 1.928 1 P
G04 3.848 1 S
G05 2.477 1 P
G06 3.162 1 P
G06 6.002 1 S
#   10472    31
G01 4.844 1 P
G01 8.804 1 S
G03 2.996 1 P
G03 5.996 1 S
G04 2.794 1 P
G04 5.194 1 S
G05 2.243 1 P
G05 4.883 1 S
G06 1.048 1 P
G06 1.968 1 S
G08 1.637 1 P
G09 2.354 1 P
G09 6.194 1 S
#   10488    32
G05 3.038 1 P
G05 5.718 1 S
G06 1.922 1 P
G06 3.722 1 S
G07 1.618 1 P
G07 4.178 1 S
G08 0.731 1 P
G08 1.731 1 S
G09 1.788 1 P
G09 3.748 1 S
G12 3.057 1 P
G12 5.897 1 S
#   10509    33
G03 3.101 1 P
G03 5.981 1 S
G04 2.919 1 P
G04 5.639 1 S
G05 2.308 1 P
G05 4.588 1 S
G06 1.152 1 P
G06 2.432 1 S
G08 1.121 1 P
G08 2.641 1 S
#   10527    34
G04 4.162 1 P
G04 7.562 1 S
G06 2.516 1 P
G06 4.756 1 S
G07 1.892 1 P
G07 3.812 1 S
G08 1.145 1 P
G08 2.745 1 S
G09 1.962 1 P
G09 3.762 1 S
G12 3.001 1 P
G12 5.721 1 S
#   10535    35
G03 4.147 1 P
G03 7.787 1 S
G04 4.055 1 P
G04 7.455 1 S
G05 3.364 1 P
G05 6.724 1 S
G06 2.389 1 P
G06 4.549 1 S
G07 1.785 1 P
G07 1.805 1 S
G08 0.998 1 P
G08 2.078 1 S
G09 1.835 1 P
G09 3.795 1 S
G10 1.371 1 P
G10 2.611 1 S
G12 2.924 1 P
G12 5.564 1 S
G13 3.690 1 P
G13 7.730 1 S
#   10560    36
G05 2.935 1 P
G05 5.615 1 S
G06 1.960 1 P
G06 3.760 1 S
G08 0.669 1 P
G08 1.749 1 S
G09 1.666 1 P
G09 4.026 1 S
G10 1.622 1 P
G10 3.222 1 S
#   10592    37
G01 5.729 1 P
G02 4.741 1 P
G02 9.181 1 S
G03 3.980 1 P
G03 7.620 1 S
G04 3.500 1 P
G04 7.460 1 S
G05 3.105 1 P
G05 6.025 1 S
G06 2.006 1 P
G06 4.246 1 S
G07 1.743 1 P
G07 4.223 1 S
G08 0.318 1 P
G08 1.518 1 S
G09 1.678 1 P
G09 3.598 1 S
G10 1.692 1 P
G10 3.572 1 S
G12 3.293 1 P
G12 6.173 1 S
G13 4.034 1 P
G13 7.394 1 S
G14 4.043 1 P
G14 7.643 1 S
G16 6.200 1 P
G16 8.800 1 S
#   10603    38
G06 2.067 1 P
G06 3.987 1 S
G08 0.519 1 P
G08 1.999 1 S
G09 1.578 1 P
G09 3.778 1 S
G10 1.653 1 P
G10 3.253 1 S
#   10610    39
G02 4.829 1 P
G02 9.269 1 S
G03 3.958 1 P
G03 7.478 1 S
G04 3.878 1 P
G04 8.238 1 S
G05 3.123 1 P
G05 5.883 1 S
G06 2.044 1 P
G06 4.444 1 S
G07 1.741 1 P
G07 4.501 1 S
G08 0.556 1 P
G08 0.996 1 S
G09 1.735 1 P
G09 3.735 1 S
G10 1.650 1 P
G10 3.490 1 S
G12 3.270 1 P
G12 6.230 1 S
G13 3.991 1 P
G13 7.831 1 S
G14 4.020 1 P
G14 7.580 1 S
#   10615    40
G05 2.921 1 P
G05 5.801 1 S
G06 1.922 1 P
G06 3.842 1 S
G07 1.599 1 P
G07 3.679 1 S
G08 0.374 1 P
G08 1.574 1 S
G09 1.594 1 P
G09 3.594 1 S
G10 2.188 1 P
G10 3.468 1 S
#   10616    41
G01 2.402 1 P
G01 4.642 1 S
G02 1.115 1 P
G02 2.355 1 S
G03 1.773 1 P
G03 3.413 1 S
G04 1.324 1 P
G04 2.604 1 S
G05 1.909 1 P
G05 3.749 1 S
G06 2.550 1 P
G06 4.910 1 S
#   10622    42
G05 3.359 1 P
G05 6.439 1 S
G06 2.300 1 P
G06 4.540 1 S
G07 1.797 1 P
G07 4.837 1 S
G09 1.772 1 P
G09 4.172 1 S
G10 1.626 1 P
G10 3.066 1 S
G12 2.997 1 P
G12 5.837 1 S
G13 3.888 1 P
G13 7.608 1 S
#   10628    43
G01 4.877 1 P
G01 8.797 1 S
G03 3.028 1 P
G03 5.748 1 S
G04 2.838 1 P
G04 5.358 1 S
G05 2.263 1 P
G05 4.863 1 S
G06 1.024 1 P
G06 2.264 1 S
G07 1.921 1 P
G07 3.841 1 S
G08 1.436 1 P
G08 2.916 1 S
#   10630    44
G03 5.273 1 P
G03 8.873 1 S
G04 5.103 1 P
G04 9.023 1 S
G07 2.846 1 P
G07 5.006 1 S
G08 1.781 1 P
G08 3.501 1 S
G09 2.840 1 P
G09 6.000 1 S
G13 3.056 1 P
G13 5.736 1 S
#   1065    45
G10 2.898 1 P
G10 5.338 1 S
G12 2.048 1 P
G13 1.817 1 P
G13 3.697 1 S
G14 0.906 1 P
G14 2.546 1 S
G15 2.573 1 P
G15 5.133 1 S
G16 3.316 1 P
G16 6.236 1 S
#   10663    46
G05 3.016 1 P
G05 6.096 1 S
G06 2.037 1 P
G06 3.997 1 S
G07 1.694 1 P
G07 4.574 1 S
G08 0.669 1 P
G08 1.589 1 S
G09 1.749 1 P
G09 3.869 1 S
G10 1.683 1 P
G10 3.363 1 S
#   10664    47
G01 2.643 1 P
G01 5.123 1 S
G02 1.305 1 P
G02 3.345 1 S
G03 1.704 1 P
G03 3.304 1 S
G04 1.084 1 P
G04 2.324 1 S
G05 1.869 1 P
G05 3.749 1 S
G06 2.430 1 P
G06 4.590 1 S
#   10666    48
G07 1.600 1 P
G07 3.520 1 S
G08 0.475 1 P
G08 1.995 1 S
G09 1.574 1 P
G09 3.574 1 S
G10 1.509 1 P
G10 3.109 1 S
#   10673    49
G06 2.350 1 P
G06 4.470 1 S
G07 1.807 1 P
G07 4.127 1 S
G08 1.182 1 P
G08 2.702 1 S
G09 1.882 1 P
G09 3.842 1 S
#   10685    50
G03 2.255 1 P
G03 4.695 1 S
G04 1.876 1 P
G04 3.676 1 S
G05 1.561 1 P
G05 1.621 1 S
G06 0.721 1 P
G06 1.481 1 S
G08 2.333 1 P
G08 4.893 1 S
G09 2.873 1 P
G09 5.553 1 S
#   10717    51
G05 3.433 1 P
G05 7.513 1 S
G06 2.493 1 P
G06 4.813 1 S
G07 1.891 1 P
G07 5.531 1 S
G08 0.905 1 P
G08 2.225 1 S
G09 1.865 1 P
G09 3.625 1 S
G10 1.340 1 P
G10 2.700 1 S
G12 2.930 1 P
G12 5.650 1 S
G13 3.661 1 P
G13 7.501 1 S
#   10761    52
G06 2.166 1 P
G06 4.166 1 S
G07 1.543 1 P
G07 3.423 1 S
G08 0.678 1 P
G08 2.358 1 S
G09 1.578 1 P
G09 4.418 1 S
G10 1.232 1 P
G10 2.552 1 S
G12 2.772 1 P
G12 5.372 1 S
#   10776    53
G05 3.499 1 P
G05 7.019 1 S
G06 2.519 1 P
G06 4.799 1 S
G07 1.897 1 P
G07 1.917 1 S
G08 1.152 1 P
G08 2.232 1 S
G09 1.911 1 P
G09 3.751 1 S
G12 2.956 1 P
G12 5.436 1 S
#   10784    54
G01 3.395 1 P
G01 6.395 1 S
G03 1.756 1 P
G03 3.316 1 S
G04 1.036 1 P
G04 2.276 1 S
G05 1.301 1 P
G05 2.661 1 S
G06 1.362 1 P
G06 2.722 1 S
G07 3.059 1 P
G07 5.819 1 S
G09 3.374 1 P
G09 6.534 1 S
#   10815    55
G04 3.944 1 P
G04 7.864 1 S
G05 3.269 1 P
G05 6.229 1 S
G06 2.249 1 P
G06 4.409 1 S
G07 1.787 1 P
G07 3.827 1 S
G08 0.961 1 P
G08 2.081 1 S
G09 1.881 1 P
G09 3.881 1 S
G10 1.615 1 P
G10 3.015 1 S
G12 3.106 1 P
G12 5.826 1 S
G13 3.857 1 P
G13 8.697 1 S
#   1087    56
G01 3.099 1 P
G01 5.859 1 S
G04 0.830 1 P
G04 1.870 1 S
G05 1.313 1 P
G05 2.713 1 S
G06 1.664 1 P
G06 3.424 1 S
G07 3.305 1 P
G07 6.745 1 S
G08 3.364 1 P
G08 6.284 1 S
#   10875    57
G06 1.920 1 P
G06 3.680 1 S
G07 1.617 1 P
G07 3.537 1 S
G08 0.732 1 P
G08 1.692 1 S
G09 1.732 1 P
G09 3.692 1 S
G10 1.506 1 P
G10 3.186 1 S
#   1091    58
G01 3.184 1 P
G01 6.104 1 S
G04 0.945 1 P
G04 1.825 1 S
G05 1.408 1 P
G05 2.768 1 S
G06 1.780 1 P
G06 3.540 1 S
G07 3.400 1 P
G07 6.400 1 S
G08 3.460 1 P
G08 7.180 1 S
#   10914    59
G03 4.300 1 P
G03 8.180 1 S
G04 4.183 1 P
G04 7.823 1 S
G05 3.524 1 P
G05 7.044 1 S
G06 2.481 1 P
G06 4.841 1 S
G07 1.840 1 P
G07 3.840 1 S
G08 0.976 1 P
G08 2.416 1 S
G09 1.739 1 P
G09 3.579 1 S
G10 1.172 1 P
G10 2.492 1 S
G12 2.839 1 P
G12 5.399 1 S
G13 3.644 1 P
G13 6.804 1 S
G14 3.664 1 P
G14 6.704 1 S
#   1092    60
G01 2.851 1 P
G01 5.531 1 S
G02 1.648 1 P
G02 3.048 1 S
G03 1.546 1 P
G03 3.106 1 S
G04 0.972 1 P
G04 2.252 1 S
G05 1.455 1 P
G05 3.215 1 S
G06 1.867 1 P
G06 3.627 1 S
G07 3.287 1 P
G07 6.407 1 S
G08 3.306 1 P
G08 6.266 1 S
#   10920    61
G06 1.754 1 P
G06 3.554 1 S
G07 1.513 1 P
G07 3.273 1 S
G08 0.689 1 P
G08 1.729 1 S
G09 1.672 1 P
G09 4.072 1 S
G10 1.705 1 P
G10 3.385 1 S
#   10957    62
G01 5.430 1 P
G01 9.790 1 S
G02 10.843 1 P
G02 14.963 1 S
G04 3.403 1 P
G04 6.683 1 S
G05 2.704 1 P
G05 5.144 1 S
G06 1.501 1 P
G06 3.101 1 S
G07 1.780 1 P
G07 3.740 1 S
G08 0.636 1 P
G08 2.036 1 S
G09 8.258 1 P
G09 11.058 1 S
G10 2.251 1 P
G10 4.291 1 S
G12 3.669 1 P
G12 7.109 1 S
G13 4.464 1 P
G13 8.224 1 S
G14 4.504 1 P
G14 8.304 1 S
G16 6.617 1 P
#   1098    63
G01 3.300 1 P
G01 6.180 1 S
G02 2.067 1 P
G03 1.755 1 P
G03 3.635 1 S
G04 0.811 1 P
G04 1.251 1 S
G05 1.394 1 P
G05 2.734 1 S
G06 1.786 1 P
G06 3.386 1 S
G07 3.466 1 P
G07 6.506 1 S
G08 3.505 1 P
G08 6.505 1 S
#   10998    64
G06 5.760 1 P
G06 10.480 1 S
G07 4.759 1 P
G07 9.039 1 S
G08 4.655 1 P
G08 8.655 1 S
G13 1.973 1 P
G13 3.693 1 S
G14 0.953 1 P
G14 1.713 1 S
#   11024    65
G04 3.923 1 P
G04 8.003 1 S
G05 3.284 1 P
G05 6.524 1 S
G06 2.321 1 P
G06 4.521 1 S
G08 0.816 1 P
G08 2.216 1 S
G09 1.678 1 P
G09 4.118 1 S
G12 2.839 1 P
G12 5.399 1 S
G13 3.614 1 P
G13 7.174 1 S
#   11042    66
G07 2.191 1 P
G07 6.031 1 S
G08 1.687 1 P
G08 3.607 1 S
G10 0.682 1 P
G10 1.242 1 S
G12 2.120 1 P
G12 4.720 1 S
G13 2.975 1 P
G13 5.895 1 S
#   11048    67
G06 1.396 1 P
G06 2.876 1 S
G07 1.595 1 P
G07 3.515 1 S
G08 1.051 1 P
G08 2.531 1 S
G09 1.874 1 P
G09 3.994 1 S
G10 2.127 1 P
G10 4.007 1 S
#   11061    68
G01 3.184 1 P
G01 7.184 1 S
G02 1.977 1 P
G03 1.683 1 P
G03 3.563 1 S
G04 0.956 1 P
G04 1.956 1 S
G05 1.377 1 P
G05 2.657 1 S
G06 1.654 1 P
G06 3.334 1 S
#   11069    69
G04 1.834 1 P
G04 3.634 1 S
G05 1.495 1 P
G05 3.135 1 S
G06 0.712 1 P
G06 1.432 1 S
#   11073    70
G01 3.095 1 P
G01 6.055 1 S
G03 1.595 1 P
G03 3.475 1 S
G04 0.848 1 P
G04 1.808 1 S
G05 1.289 1 P
G05 2.849 1 S
G06 1.586 1 P
G06 3.106 1 S
G07 3.225 1 P
G07 6.225 1 S
G08 3.261 1 P
G08 6.181 1 S
#   11080    71
G06 2.293 1 P
G06 4.533 1 S
G07 1.612 1 P
G07 5.212 1 S
G08 0.828 1 P
G08 1.988 1 S
G09 1.671 1 P
G09 3.471 1 S
G10 1.904 1 P
G10 2.544 1 S
G12 2.771 1 P
G12 5.451 1 S
#   11084    72
G06 2.440 1 P
G06 4.560 1 S
G07 1.819 1 P
G07 5.379 1 S
G08 1.015 1 P
G08 2.575 1 S
G09 1.838 1 P
G09 1.878 1 S
G12 2.948 1 P
G12 5.468 1 S
#   11088    73
G06 2.480 1 P
G06 4.640 1 S
G07 1.839 1 P
G07 4.399 1 S
G08 1.035 1 P
G08 2.475 1 S
G09 1.878 1 P
G09 4.918 1 S
G10 1.410 1 P
G10 2.730 1 S
G12 2.958 1 P
G12 5.598 1 S
#   11099    74
G06 2.307 1 P
G06 4.507 1 S
G08 0.642 1 P
G08 2.122 1 S
G09 1.744 1 P
G09 4.104 1 S
G10 1.257 1 P
G10 2.577 1 S
G12 2.805 1 P
G12 5.365 1 S
#   11131    75
G01 3.211 1 P
G01 5.971 1 S
G03 1.640 1 P
G03 3.320 1 S
G04 0.903 1 P
G04 1.503 1 S
G05 1.304 1 P
G05 3.344 1 S
G06 1.521 1 P
G06 3.121 1 S
G07 3.160 1 P
G07 6.120 1 S
G08 3.176 1 P
G08 6.056 1 S
#   11159    76
G03 3.827 1 P
G03 7.307 1 S
G04 3.720 1 P
G04 7.360 1 S
G06 1.917 1 P
G06 3.957 1 S
G07 1.676 1 P
G07 3.636 1 S
G08 0.572 1 P
G08 2.212 1 S
G09 1.695 1 P
G09 3.615 1 S
G10 1.628 1 P
G10 3.308 1 S
G12 3.195 1 P
G12 6.155 1 S
#   11170    77
G06 3.217 1 P
G06 5.977 1 S
G07 2.317 1 P
G07 5.157 1 S
G08 1.835 1 P
G08 3.875 1 S
G09 2.140 1 P
G09 4.580 1 S
G10 0.811 1 P
G10 1.811 1 S
G12 2.106 1 P
G13 2.945 1 P
G13 5.505 1 S
G14 2.896 1 P
G14 5.816 1 S
#   11189    78
G03 5.046 1 P
G03 9.486 1 S
G06 3.381 1 P
G06 6.141 1 S
G07 2.421 1 P
G07 5.861 1 S
G09 2.224 1 P
G09 4.944 1 S
G10 0.855 1 P
G10 1.695 1 S
G12 2.371 1 P
G12 4.811 1 S
G13 3.230 1 P
G13 5.790 1 S
G14 3.171 1 P
G14 5.771 1 S
#   11204    79
G04 3.870 1 P
G04 5.790 1 S
G05 3.127 1 P
G05 5.127 1 S
G06 2.100 1 P
G06 4.140 1 S
G07 1.740 1 P
G07 5.140 1 S
G08 0.858 1 P
G08 3.618 1 S
G09 1.923 1 P
G10 1.734 1 P
G10 5.134 1 S
G12 3.250 1 P
G12 6.090 1 S
#   1121    80
G03 1.634 1 P
G03 3.114 1 S
G04 0.930 1 P
G04 2.090 1 S
G05 1.293 1 P
G05 2.773 1 S
G06 1.424 1 P
G06 2.904 1 S
G07 3.126 1 P
G07 3.146 1 S
G08 3.124 1 P
G08 5.964 1 S
#   11215    81
G06 1.474 1 P
G06 3.034 1 S
G07 1.534 1 P
G07 3.454 1 S
G08 0.912 1 P
G08 1.992 1 S
G09 1.797 1 P
G09 3.837 1 S
G10 2.288 1 P
G10 3.688 1 S
#   11217    82
G06 1.585 1 P
G06 3.025 1 S
G07 1.546 1 P
G07 4.346 1 S
G08 0.943 1 P
G08 2.023 1 S
G09 1.808 1 P
G09 3.848 1 S
G10 1.880 1 P
G10 3.840 1 S
#   11224    83
G03 4.100 1 P
G03 7.660 1 S
G04 3.985 1 P
G04 7.785 1 S
G05 3.402 1 P
G05 6.362 1 S
G06 2.315 1 P
G06 4.315 1 S
G07 1.776 1 P
G07 3.896 1 S
G08 0.913 1 P
G08 2.273 1 S
G09 1.839 1 P
G09 3.679 1 S
G10 1.450 1 P
G10 2.930 1 S
G12 3.035 1 P
G12 5.795 1 S
#   11238    84
G07 2.354 1 P
G07 4.794 1 S
G08 1.892 1 P
G08 3.852 1 S
G09 2.177 1 P
G09 5.297 1 S
G10 0.868 1 P
G10 1.628 1 S
G12 2.173 1 P
G12 4.253 1 S
G13 3.013 1 P
G13 5.573 1 S
#   11252    85
G01 2.598 1 P
G01 4.398 1 S
G02 1.252 1 P
G02 2.852 1 S
G03 2.487 1 P
G03 2.887 1 S
G04 2.242 1 P
G04 3.842 1 S
G05 2.679 1 P
G05 4.999 1 S
G06 3.452 1 P
G06 6.132 1 S
G07 4.813 1 P
G07 8.493 1 S
#   11279    86
G03 3.257 1 P
G04 3.092 1 P
G04 5.732 1 S
G05 2.489 1 P
G05 4.649 1 S
G06 1.342 1 P
G06 2.622 1 S
G07 1.822 1 P
G07 3.662 1 S
#   11292    87
G01 3.234 1 P
G01 6.314 1 S
G03 1.623 1 P
G03 3.303 1 S
G04 0.958 1 P
G04 2.198 1 S
G05 1.235 1 P
G05 2.595 1 S
G06 1.388 1 P
G06 2.868 1 S
#   11306    88
G01 4.343 1 P
G01 7.823 1 S
G02 3.357 1 P
G02 6.237 1 S
G03 2.502 1 P
G03 5.182 1 S
G04 2.207 1 P
G04 4.287 1 S
G05 1.764 1 P
G05 3.764 1 S
G06 0.657 1 P
G06 1.497 1 S
G07 2.237 1 P
G07 5.157 1 S
G08 2.015 1 P
G08 4.335 1 S
G09 2.560 1 P
G09 5.200 1 S
G12 4.457 1 P
G12 8.537 1 S
